sentiment,message,tweetid
-1,"For anyone who may not know what a one-actor movie was like, this is the best example. This plot is ridiculous, and really makes no sense. It's full of cliched situations, hackneyed lines, melodrama, comedy... you name it!<br /><br />But Amitabh Bachchan can make anything convincing, and this movie is by no means an exception. Everyone turns in a decent performance - Shashi Kapoor, Waheeda Rehman, Ranjit, Om Prakash, Smita Patil... But it is the Megastar who overshadows everyone with his towering presence. Without him, this movie would have been a non-starter... The story is about separation / mistaken identities / misunderstandings / love / hate / loyalty / good vs evil - everything, really! Amitabh's is a brilliant performance on all counts, in an otherwise silly film! And did I mention that it is ridiculously funny?",15310
0,"Please, someone stop Ben Stiller from acting in ANY movie. Write the studios, hell, write your local congressman even. I've gotten more laughs going to a funeral then I have watching ANY Stiller flick. Jack Black tries to make something about a comedy about disappearing dog crap, and Christopher Walken, perhaps on of the greatest actors of his generation, simply looks embarrassed to be there. Stiller is his unfunny self,but now even with someone to bail him out, proves that he is way overrated as a comic. It's no wonder why this movie tanked badly, and was available of the dollar movie theaters after only a handful of weeks. I warn you, and you must warn your friends, Do not watch this flick, it is just awful, worst then Gothika (personally, i'd never thought i'd say that), worst the Plan 9, Worst the Ishtar, worst then The Golden Child. Please Hollywood, quit allowing Ben Stiller in your movies, he's not funny, he's a god awful actor, and he's bringing others down with him. The following film was ranked 1 because there are no negative scores allowed, so while the board says one, I'll give it a Zero.",15311
1,"this is best showing of what i think jesus really was like. most movies show jesus as being effeminate, lobotomized, or tortured. this jesus laughed, played, and was serious when it was necessary. this is the kind of jesus people could be attracted to, not the usually hollywood version.<br /><br />the movie took some liberties, attempting to ""fill in the blanks."" but the fillers didn't seem impossible, or even improbable. one thing i might argue, was that it never really explained what the romans had against jesus (movie portrayed that the romans were the main driver of jesus' death, not that the jewish authorities were against the idea).<br /><br />it seemed that the movie was researched well. one example was the offhand comment to a teenage boy who was called ""mark."" it is believed that mark (or john mark) was the boy referred to at the garden of gethsemane whose cloak was pulled off and ran away naked (mark 14:51). i get the feeling that they tried to make the movie as accurate (even in spirit) was much as possible.",15312
2,"Good grief! While I still maintain that Manos: The Hands of Fate is the worst piece of mental torture available, Hobgoblins came awfully close. This...this...thing insults the audience at every opportunity.<br /><br />At least films like Space Mutiny and Future War can be enjoyed on mst3k, this one was a struggle to get through. I was literally writhing on the couch in anguish. This thing managed to embarrass me - alone!<br /><br />Even if you are a die-hard MST3K fan and have made it your mission to see every single experiment, think twice about seeing this one.<br /><br />It's that bad.",15313
-1,"This movie is amazing for several reasons. Harris takes an extremely awkward documentary and turns it into a relevant social commentary. Groovin' Gary is a small-town kid who is (assumed) well-liked for his many impersonations. When he decides to play Olivia Newton John in a local talent show (for whom he is very passionate), Gary's actions show that he is at odds with the conservative social environment in which he lives. This results in him making various justifications for his actions so that people will not think that he is in fact a transvestite or other such social outcast. In the second installment, Harris exploites the struggle between Gary and Beaver in a novice attempt to make a narrative out of the original documentary. The third and final installment to the trilogy is truly amazing for Harris' extreme sensitivity with the subject. Unlike the second installment, ""The Orkly Kid"" shows Gary as a truly troubled character. He struggles to gain acceptance within his own community to no avail. His secret passion for dressing like Olivia Newton John distances him even further from the people that already consider him a social outcast. The movie is depicted so realistically that, like reality, it lends itself to many reactions. Surely, one can see Gary as a ridiculously pathetic character, but may also identify with him as an outcast.",15314
0,HOOT is about these three teenage kids who try to save a bunch of burrowing owls. now to me i thinks that right they stand up to whats right and whats wrong. in this film a kid name Roy Eberhardt ( Logan lerman)moved from Montana to Florida. and once he gets on the bus a bully name Dana Matherson starts bullying him finally the next day Roy punches the bully and runs off the bus chasing the mysterious running boy. after all that Roy finally meets the Running boy who's name is Mullet Fingers ( Cody linley) well actually his nickname his step-sister Beatrice ( Brie Larson) gave it to him because he can catch Mullets with his bare hands. anyway Mullet Fingers and Roy becomes friends and they join together with Beatrice to stop the construction of a new pancake restaurant. Mullet Fingers is the one behind all the vandalism's that happened there and also later he gets bit by one of the dogs that put there to guard the construction site. so they stood up to the muckle that was driving the bulldozer and everybody got to see the owls it turned out to be a great movie because it showed where kids can make a difference in life by standing up to whats right and whats wrong. thats what is great about this movie. it teaches a lot to everyone about wildlife and how important it is.,15315
1,"When my Mum went down to the video store to rent a film for the night my sister and I learned a lesson, to always company my Mum to the video store! In fact the only reason why she chose it was because Colin Firth was in it and she *cough* thinks he's a good actor!<br /><br />It starts off with some beautiful veiws of Africa and then goes DOWN AND DOWN AND DOWN, AND DOWN. After this film I was very surprised that Colin Firth got as far as he did since this pointless film could destroy any actors career.<br /><br />The story is about a divorced women who's son is trying to matchmake her to a man called Matthew Fields who he met whilst impressing his friends because of his large house.<br /><br />Nimi the divorce does not like Matthew at all and is going out with the local vicar who does not like her son John.... and the same with him!<br /><br />I am sorry if you disagree with me and i hope i haven't offended you but to all the people who haven't seen this film, I leave you with one word of warning, DON'T WATCH THIS FILM!!!!!",15316
2,"Seldom do we see such short comments written by IMDb filmgoers. Perhaps it's because this lightweight dark comedy entertains and pleases without depth, or are we missing something? I'd watch it again if I had some incentive.<br /><br />So what's a happenstance? To the French it is ""Le Battement d'Ailes du Papillon"" Serendipity? Fate? Perhaps it's an event that is the culmination of a series of random happenings. We've all had these (it's called life) but when looked at in this way, you begin to get the feeling that ""random"" might be more like ""fated.""<br /><br />A 'happenstance' in this film might be an occurrence as minor as knocking a few leaves of lettuce off the back of a truck or as major as basing a major life decision on the accuracy of a stranger tossing of a pebble. All these incidents cause other events that ... well you get the picture? Dominoes. Multiply those by 30 characters and an average of 6 each and you have to really stretch your imagination to accept the remote chance that this scenario could happen. And I think that there's a diagnosis for those who believe that life is like this. But then this is the magic world of cinema.<br /><br />We admit that it is fun to watch the way the writer/director weaves together these unrelated events into a story which enmeshes the lives of these French citizens. If you have a couple of hours and are looking for a whimsical escape, here's the place to do it. Or if you're recovering from surgery and aren't going anywhere anyway, this will engage you while your stitches are healing. <br /><br />""Happenstance"" will not go down as an award winner but it should develop a cult following. Stranger things have happened.<br /><br /> Soren Kierkegaard is attributed with the following: ""Life can only be understood backwards; but it must be lived forward."" If you looked at the detail in many of your own life experiences (meeting your first love, finding the perfect gift, your last auto accident) you would find a series of seemingly random events leading up to it.<br /><br />That's the answer! I forgot to bring along an existentialist to explain ""Happenstance"" to me.",15317
-1,"I have just caught this Movie on TCM, and can understand why George Murphy went into Politics if this was the best MGM could serve up to him. It is so slow-moving that the attempt to make it a real film-noir effort does not come off. It featured two of my favourite<br /><br />players in Eve Arden (completely wasted) and Dean Stockwell(the best actor in the Film), but what really hit me was that the leading lady Frances Gifford went through some 90 minutes (it seemed longer!) without changing the expression on her face--her fainting scene was comical. John Hodiak played his role OK, but the script let him, and the rest of the cast, down very badly. I gave it 4 stars mainly because of the photography. It would have been on the first half of the Program when double features were the go.",15318
0,"It's hard to say what was the worst thing about this show: the bad acting, poor acoustics of different portions, bad CGI, improper sets for the period, the poor script. It would have been nice if the script followed the original tale a bit closer -- there's enough tension and good material in Beowulf to provide a great deal of good material, and a better story line, than the scriptwriters could come up with.<br /><br />And why introduce a strange new weapon like a crossbow that fires explosive bolts?<br /><br />I see that this movie was made in ""only"" 21 days. It shows in the lack of quality. I'm beginning to think this is general (poor) attitude taken by Sci-Fi channel (and others) when it comes to making movies out of classic tales in the past few years.<br /><br />What a waste!",15319
1,"When I remember seeing the previews for this movie and not really thinking much about it. It was almost one of those movies that when you see the preview, its stunning, and then when it comes out, you hear nothing and totally miss it, and your memory totally doesn't correct the mistake of missing it. Man On Fire was one of those movies. I was curious on a rental one time, and I decided to take it home with me, my precious Blockbuster rental in my hands. I watched it, and witnessed such a beautiful movie. It is like none other...drama and action combined to create something amazingly spectacular. The cinematography done by Tony Scott is extremely well done and unique, unlike another movie. The subtitles can explain something without even listening to the actual voices, and the music is very intriguing for the setting. I got into this movie, and ended up buying it as soon as I could scurry out of the household and head over to Best Buy. I've watched it several times now. Denzel Washington (Creasy) does an amazing job with becoming this lost-minded ex-special forces man with no reason to live. Dakota Fanning (Pita) puts life back into him with her undying love for him right from the start. They bond and become good friends, until she is kidnapped by notorious gangsters part of the brotherhood, La Hermandad. Creasy (Denzel) tells the mother of Dakota Fanning that he will hunt down the killers, fearing that Pita is dead. This is where Creasy really shows the person he can become. He uses his contacts from Pita's kidnapping and Creasy's hospitalization to find one of the men and he begins his pursuit. My favorite line of all, is in this movie, when Christopher Walken tells the AFI agent that ""A man is a work of art, in anything that he does....cooking, whatever. Creasy's art is death...he's about to paint his masterpiece."" He plays a very unique roll of Creasy's old partner and friend. After finally pursuing the brother of ""The Voice,"" leader of La Hermandad. Creasy arranges a meeting to trade Pita for himself and The Voice's brother. In the end, Creasy dies from being shot earlier, and his wound getting infected and massive blood loss. It is a very sincere and sad ending, but a great one. I love this movie and recommend it to anyone that is looking for a memorable flick. The story is in depth, everything is explained from beginning to end, and nothing corny at all in any way or manner.",15320
2,"Corny! I love it! Corny - just as the TV show was about 40 years ago! Adam and Burt rekindle the same on-screen chemistry that never seems to have left! They re-live old memories, plus the actors that play them from the 1960s show some behind-the-scenes things which are quite interesting to know. 1960s TV was corny escapism for so many of us back then, and this DVD is no exception, if you are familiar with the original TV show. The fight scene with the written Boofs and Bams or whatever is fantastic!! The movie theater scene shows clips of the villains who passed away. At the end Frank Gorshin makes an appearance. He passed away not too long after this DVD was made, I believe, so it is to his great credit that he came back to again play a villain to Adam and Burt, just as he did to Batman & Robin so many years ago. He didn't lose his touch! Thanks to Julie Newmar to re-living a villain role, also. In conclusion I think that this DVD is for great memories, and I wish to thank both Adam and Burt for coming back and recreating these memories for those of us who remember the original-!!! Thanks, Guys!!!",15321
-1,"Every new fall line-up show deserves, at least, my ""3 strikes and you're out"" policy. I give a comedy 3 chances to make me laugh, that is, 3 complete episodes. After Episode 1, I actually said to the TV,""Cancelled tomorrow"". It was that bad. I have now watched the first 4 episodes of ""Cavemen"" and have yet to manage even a smirk. Not a titter, a guffaw, a chortle, as a matter of fact, no facial movement at all. I will continue to punish myself by watching every future episode because I am convinced that I am clearly missing something in this show. I'm simply not ""getting"" it, but I believe that a comedy on a major TV network in prime-time, just HAS to be funny; but there are no laughs from me YET. There's just no way that ABC would put on the least funniest comedy of all time at 8:00 p.m. I KNOW there has got to be an inside joke that just isn't jiving with my brain. I've read each of the previous comments, I ""get"" the social aspect of it, but, WHERE ARE THE JOKES ???? I shall continue suffering for at least 30 minutes a week, until I have a light-bulb moment and smack myself in the head shouting ""Eureka"".",15322
0,"Oh boy, where do I go with this one? Herendous acting, weak plot, stupid deaths, pointless nudity...<br /><br />This isn't entertainment...this is hell.<br /><br />Hell.<br /><br />Don't waste your money, time, or life on this pit of evil.<br /><br />It's just...god damn is this movie awful! Tom Savini, WHY?! Why would you waste your life on this crap? This movie not worth it. I'd rather snort crack and smash my head up against a wall than watch THIS...this sinful act again!<br /><br />Please take my advice and stay the f#@k away from this elephant turd of a film. No, you know what? I shouldn't even have to call this thing a film! Just stay AWAY!",15323
1,"This movie was a waste of time. It looks nice, pretty settings, nicely acted, appears earnest and seems to be leading somewhere so you stay tuned awaiting a meaningful payoff. It doesn't happen. <br /><br />It surprised me that so much effort could be put into a movie, it was clearly very professionally done, and have an outcome that seems nothing short of a b-movie.<br /><br />Save your precious time and see a good french film like Les Visiteurs (funny), Jean de Florette or Manon of the Spring. I can't recall the language in Europa Europa, but that's another Great film--heavy but very worth viewing.<br /><br />This film appears to promise a lot but delivers nothing.",15324
2,"After a long run in the West End this charming film re-cast Margaret Rutherford as the Headmistress 'Miss Whitchurch' in this financially successful adaptation made in 1950.<br /><br />All interior shots took place at Riverside studios in Hammersmith, London. The exterior scenes were filmed on location at a public girl's school near Liss in Hampshire. During the 12 - week shoot both Margaret Rutherford and Joyce Grenfell were staying in a hotel nearby and would often visit the school during the evenings where they would happily enjoy the company of the real school mistresses.<br /><br />Although the film's script contains only two original lines from the original play the leads and supporting actors are in fine form and you can only feel sympathetic for their predicament especially in the final scenes.",15325
-1,"In spite of having some exciting (and daring) sequences, NBTN just never gets going. There are exploding boats, hat pin murders, mass suicides, pathologists with body parts, and all sorts of classic mystery/horror scenes, but they're interspersed with extended periods of pure exposition. Everybody in the movie looks bored. This is a shame because many of the sequences would be considered daring at the time this was filmed.<br /><br />Add to this the ""too-proper"" Brit characters and you feel like you've drifted into a Sherlock Holmes movie.<br /><br />Finally, the cinematography is very ordinary. There are lots of opportunities for beautiful shots of of the countryside, or complex shots of someone being pulled into a huge bonfire, but the whole thing is unimaginative and dull.<br /><br />Definitely only for Lee and Cushing fans.",15326
0,"The sight of Kareena Kapoor in a two-piece bikini is about the only thing that wakes you up from your sleep while watching Tashan  the mega-disappointing, mind-numbing new film at the cinemas this weekend. Bad films are bad films and we see some every week, but Tashan is not just a bad film, it's a terrible film. Terrible because it takes its audience for granted, terrible also because the filmmakers expect to get away without a plot or any common sense only because they've got big movie stars onboard.Written and directed by Vijay Krishna Acharya, Tashan is what you'd describe as a road movie, but one that's going in all the wrong directions. Saif Ali Khan stars as Jimmy Cliff, a call-centre executive who's hired to teach English to Bhaiyyaji - that's Anil Kapoor playing an ambitious UP gangster, desperate to go cool. Jimmy's got his eye on Pooja, the gangster's pretty young assistant (played by Kareena Kapoor), who uses Jimmy to swindle her boss of 25 crore rupees. Determined to recover his money and also to punish both Jimmy and Pooja, Bhaiyyaji recruits his most trusted henchman to do the job. So you have Akshay Kumar as Bachchan Pandey, the gangster's faithful aide from Kanpur, who tracks down the culprits and recovers the stolen money that's hidden across the length and breadth of the country.Much like those bad eighties potboilers, Tashan too is held together by a threadbare script centred on a vendetta plot. But the treatment's so over-the-top, so indulgent that it fails to establish any connect. Instead of a coherent screenplay or a traditional three-act structure, you get a handful of set pieces around which most of the scenes are loosely constructed. That garish item song in the desert, the bullet-dodging action scene at a Rajasthani fort, Kareeena's bikini moment, even that ridiculous climatic action scene complete with shaolin monks, a water scooter zipping through a dirty naala, and believe it or not, even a Dhanno-style horse-driven tonga. In all fairness, not all these set pieces are badly done - the item song in the desert is quite neat actually - but very little of it makes any sense in the larger picture, because you're just going from one piece to another without any help from the script really. Little do you expect in a seemingly fast-paced road movie, to find a sickeningly sentimental flashback track about childhood sweethearts.You see the problem with Tashan is nobody associated with this film knew what film they were making. What's more, I don't think they cared either - the film reeks of arrogance. Arbitrarily packing in elements of every genre without actually bothering to stop and see if the mix does work, Tashan is like an overcooked stew.There are films that kill you softly, and then there's Tashan, a film that kills you with excess. Packaged snazzily with glossy-finish camera-work, exotic locations and fancy costumes, every frame of the film probably cost lakhs to put together, but it still feels like a hollow piece in the end because the story doesn't hold. Borrowing narrative from Tarantino and style from Stephen Chow doesn't help either because they don't blend with the film's wafer-thin plot. One may have complained a little less if the characters were more engaging, but Anil Kapoor's grating Hinglish dialogue makes you want to slit your wrists, and Saif Ali Khan fumbles through the film foolishly, unable to find his feet. Kareena Kapoor, meanwhile, queen of over-the-top delivery, does a decent job. But of course, if Tashan is salvaged to some extent, it's thanks to Akshay Kumar's irresistible presence and his spontaneous approach to the character. You cringe when he's cupping his crotch repeatedly, and you scowl when he delivers those double-meaning dialogues, but not for a moment can you take your eyes off the screen when he's up there.Despite some good music from Vishal-Shekhar, the songs seem like they're only prolonging your misery. Well that's because Tashan is a test of your patience. In case you didn't know, Tashan means style. I'm sorry to say, this film has none.",15327
1,"I did not intend to write this review, but having read the default review that shows up on this movie's URL, I felt compelled to write a rebuttal. The movie in a word is superlative. It does not deserve the slanderous review that the writer has written. I think the writer has totally missed the point of the movie to a large extent. In fact, I too was turned off by the excessive show of Evangelist devotions that occupied the middle of the movie to a large extent. However, I must beg to differ with the reviewer in that, this movie in the end is not a propaganda piece for evangelist action. I think, what the director has shown is that how religion is not enough to find all the answers, how religion is to a large extent incapable of providing answers to basic, simple questions that one may ask and all that religion has to offer is sometimes just banal platitudes of one kind or another. This does not demonstrate a value judgment on religion as we have to remember that religion is transmuted and expressed by ordinary, mostly well meaning, basically good people and they usually have no monopoly on truth and thus religion can not in the end provide the ultimate answers to some questions in life. Ultimately, it is a matter of faith. You have to take it on faith and that's all. And if you are given to faith, then you can appreciate any show of faith. And if you are not given to faith then any show of faith is tiresome. It is thus at the same time, instructive to note the reviewer reaction to the movie. In any case, the director shows us that one can choose not to accept the religious interpretation of events and answers to questions and in spite of that life goes on and there are 'secret sunshine' in this world that awaits all wounded souls, regardless of their religious orientation. And that's just the core message of the film! Please note the last scene of the movie, if you don't get this! In the end, the movie is a great one and very thought provoking and confronts you - the viewer with questions that you have to answer for yourself. Thus it is a work of art that is challenging to you personally. I do agree with the reviewer in that, the Evangelical stuff was a bit too much. However, given the above interpretation of religion as shown in the movie, I think the director was trying to balance the act whereby he might not be called an Evangelist  basher! The actor Kang-ho Song was great as always. He's so balanced and just perfect that he's just amazing. He's my favorite Korean actor no doubt. I know the actress Do-yeon Jeon got the Cannes award for best actress for this movie. However, I did not find any specialty in her acting. It seems that to get awards you just have to act really convincingly in crying and hysterical scenes and all All in all a great movie. If you don't like it  please watch it again and see if you get it! If it leaves you dissatisfied or uncomfortable or asking questions then think, if that was not what the director was actually aiming at through this movie in the first place!",15328
2,"""Side Show"" is one of the weirdest Horror movies ever made from Full Moon Pictures. Very gory in some places, but not as shocking as the Trailer makes it out to be (The Trailer for this movies shows all the gory parts). Also, the acting and visual effects are well done. I would recommend this movie to horror fans everywhere.<br /><br />8 out of 10<br /><br />Fans of Horror Movies like this should Check out Puppet Master, Skinned Alive, Slumber Party Massacre, Sleep Away Camp, and other Full Moon Pictures flicks. For other recommendations, check out the other comments I have sent in by clicking on my name above this comment section.",15329
-1,"this movie scared me so bad, i am easily scared though so its no big thing but this movie was scary and whoever wasnt scared by this movie, im surprised because everyone i know said it was scary, i hope everyone sees it, but dont see it with the lights off like i did....",15330
0,"I really wanted to like this western, being a fan of the genre and a fan of ""Buffalo Bill,"" ""Wild Bill Hickok,"" and ""Calamity Jane,"" all of whom are in this story! Add to the mix Gary Cooper as the lead actor, and it sounded great. <br /><br />The trouble was.....it wasn't. I found myself looking at my watch just 40 minutes into this, being bored to death. Jean Arthur's character was somewhat annoying and James Ellison just did not look like nor act like ""Buffalo Bill."" Cooper wasn't at his best, either, sounding too wooden. This was several years before he hit his prime as an actor.<br /><br />In a nutshell, his western shot blanks. Head up the pass and watch another oater because most of 'em were far better than this one.",15331
1,"I argued with myself whether to rent this or not. I'm always afraid of renting something I've never heard of (don't remember this being in theaters). Great cast...that's what tipped the scales. 30 minutes in, I almost stopped watching it. The first few minutes are fun to watch, but unbelievable. It only gets worse after that. The writers of this movie could do a little research on future projects if they want to make their movies even a little better. Or they could just try writing something just a little bit believable. I give it a 3....a 1 for the writing (only because there are words)and a 2 for being able to get so many good actors to agree to do this movie despite having to read the script. Oh my god this movie sucks.",15332
2,"Imagine spending the summer without your family or friends from school, and meeting new people. Or yet, it's your first time where you're a nobody and the only person you can count on is somebody from camp. ""Meatballs"" packs lots of comedy in this film. In camp, there's a eccentric counselor(Bill Murray) who knows how the boys and girls can have a good time. Enter a kid named Rudy(Chris Makepeace) who has no one to look up to. He doesn't fit in with anyone, only Tripper can make him have fun. The rest of the can are just as crazy as Tripper. Camp Northstar is an average camp with an above average team. One the other hand Camp Mohawk is an elite camp that has them running for their money. In the basketball game, the Mohawks got pantsed! And in the Olympiad the Northstar teal got the revenge they needed when one of the members take out the saboteur. And Morty(Harvey Atkin), this poor soul can never get himself in gear if he tried. A very, VERY funny comedy, and it's a big keeper I'll say. This movie shows that camp can be fun, if you wanted to be! 5 stars!",15333
-1,"I don't really know why but I watched this with quite a sense of anticipation. Unfortunatly it was misplaced. Firstly this is not horror, it doesn't scare and (unless it was even worse than I gave it credit for - which is possible) doesn't try to. It's a trashy comedy and the fact I smiled once means I gave it a 2 not a 1. This film ripps of Gremlins in a truly special way, I can't claim to have ever seen a film which devotes its self more. Very, Very bad - avoid.",15334
0,"For anyone who has seen and fallen in love with the stage musical A CHORUS LINE, the movie is a shoddy substitute. Not only are songs cut, but unnecessary plot twists added, new dance sequences choreographed, and, let's face it, Richard Attenborough just doesn't know how to film dancers.<br /><br />Onstage, Michael Bennett's A CHORUS LINE was just that: Michael Bennett. His idea, his choreography, his direction, his gift to Broadway and the rest of the world. It was two hours of hard-hitting, in-your-face realism that really made you feel for these ""boys"" and ""girls."" The movie, however, lacks empathy and depth: the actors look like they are auditioning for A CHORUS LINE rather than actually auditioning. Every move, every line of dialogue seems so weighted and planned; Michael Douglas, especially, as Zach is too in control for us to believe that he is this extraordinarily bitchy choreographer. Even when he throws his temper tantrums, you never quite believe him because every gesture, every accented word, every nuance is so obviously rehearsed. And as for him not dancing: Kevin Kline auditioned for the role of Zach on Broadway. Michael Bennett loved his reading, but Kline couldn't dance and ultimately lost the part. How I wish they had done the same for Douglas! A CHORUS LINE is supposed to be a show about nobodies, and aside from a few recognizable faces (Vicki Frederick, who played Cassie on Broadway, as Sheila and Khandi Alexander, of TV's NewsRadio, as one of the many auditioning dancers) you're not supposed to KNOW any of these people. Because you DO know these people. Having a star in any of the roles is a terrible decision: when you focus on Michael Douglas and his ranting instead of on the girls and boys on the line and their stories, you lose something.<br /><br />It is truly unfortunate that the best sequence in the show (Montage: Hello Twelve, Hello Thirteen, Hello Love) is cut drastically to make way for a terrible new song entitled ""Surprise, Surprise"" that surprisingly received a nomination at the Oscars. Cassie's ""mirror dance"" has a new song and tragically boring choreography -- one wonders why they bothered to shoot a movie version at all if they were going to mess with a working formula this much.<br /><br />For fans of musical theatre and those who enjoyed the stage version, this movie is a sad mockery of everything they cherished and loved. For those who never got to see the original production, either on Broadway or on tour, this movie is the only reference they will have to go by. And they'll have to wonder just how it got to be the longest-running musical in Broadway history -- until a little show called CATS overtook it in the late 1990's. But THAT is a different story, and don't even get me started there.",15335
1,"The Lone Ranger was one of my childhood heroes, and I never missed a chance to catch his adventures on Saturday morning re-runs during the mid 1950's. Somehow however, this film got by me until I had a chance to catch it today courtesy of my local library. I was struck by a number of elements during the story, as right from the start, you have a new Lone Ranger theme song before you hear the traditional opening used on the TV show. The adventure uses Tonto (Jay Silverheels) in a nicely expanded role, even though he takes his share of lumps throughout, getting beat up and shot more than once. Perhaps most interesting of all, the Ranger actually shoots to kill in a couple of situations, putting his character at odds with the vision created for the TV series that he would never use his weapon to kill, only to wound or to protect himself and others. <br /><br />Aside from that, you have a fairly traditional Western adventure. The Ranger and Tonto come to the aid of an Indian tribe whose members are being murdered by hooded raiders attempting to track down five medallions that together, form the key to a fabulous treasure. Interestingly, the leader of the bad guys is an already wealthy woman, disarmingly portrayed by Noreen Nash. Her top henchman is played by Douglas Kennedy, and it was no surprise to see Lane Bradford as one of the baddies. Bradford's character was one of the men shot by the Lone Ranger, which got me to thinking how many times that might have happened in the TV series. A quick check revealed that he appeared in 'The Lone Ranger' show fifteen times, while Kennedy appeared a total of six times. <br /><br />What might be most interesting of all about the picture is it's attempt to portray Indians in a revisionist light at a time when TV and movie Westerns were still largely portraying the red man as an illiterate savage. The character of Dr. James Rolfe (Norman Fredric) is the most revealing in that regard; he's an Indian who attained an education and went on to become a doctor, returning to the land of his tribe to tend to the needs of all it's citizens. For purposes of the story, he had to impersonate a white man to be accepted by the local ranchers. This was the hardest thing for me to accept about the story line actually, as Dr. Rolfe was the grandson of the elderly Chief Tomache (John Miljan). That no one in the story except Paviva (Lisa Montell) knew that he was really an Indian was something of a stretch for me. I suppose it was possible that he left the tribe at an early age, but without that back story fleshed out, it didn't make sense to me that no one else from the tribe would know who he was.<br /><br />I don't know why I'm intrigued by this so much, but after watching and reviewing over two hundred Westerns on this site, I've suddenly come across three films in the past month that utilize a blanket pull gimmick like the one performed by Tonto's horse Scout in this picture. Roy Rogers' Trigger did a similar stunt in 1952's ""Son of Paleface"", and I caught it again in 1958's ""The Big Country"" by a horse named Old Thunder in that flick. It's done as a bit of comic relief in a situation that wouldn't normally come up for a horse, and it now makes me curious when the bit might have been first done. I'll have to keep watching more old time Westerns. Not to be outdone, Silver had a chance to shine in the picture as well, making the save of an Indian baby that was about to be used as a hostage by bad guy Brady.<br /><br />Speaking of gimmicks, Clayton Moore borrowed a tactic from the TV series when he donned a disguise as a Southern gentleman to smoke out the villains posing as the hooded raiders. Whenever he would do so in the half hour format, it was always clever enough to hide his real features, usually with a beard as done here. One of the more interesting episodes I recall had to do with the Ranger impersonating an actor in the guise of Abraham Lincoln.<br /><br />Keep an eye out for a couple of goofs I spotted along the way. In an early scene at the opening, an Indian is shot by one of the hooded raiders, and in a close up, there's blood on his shirt but no bullet hole. Later on in the story, Ross Brady and Wilson ride up on the Indians after they've kidnapped one of the villains out of jail. Brady shoots him from a standing position to prevent him from identifying the raiders, but is immediately shown about to make his getaway on horseback with Wilson.",15336
2,"The wonderfully urbane Ronald Coleman is show-cased here as in few other of his films. He is literally in every scene and this comical movie remains fresh because of him, not in spite of him. He is handsome, witty and very clever here as he remains a step ahead of his wandering, lovely wife--played perfectly by Anna Lee. The movie is based on a french play and brings all the best qualities of that farce. Most of the supporting cast is well known, at least by face if not name...and are absolutely perfect for this very funny film. The fantastic Mr. Coleman is a combination of Sean Connery and Clark Gable as he stays a step ahead of the other characters. His multi-talents can be further appreciated in the classic ""Lost Horizon"" which every film buff must see.",15337
-1,"After enjoying this show for years, I use to dream of being able to see them all again and share them with my grandchildren. I am so happy to pay a small amount for the memories that I have found recorded on DVD. Florida was a caring mother with a loving hard working husband, one spoiled beautiful daughter and two sons as different as day and night. Michael, the baby son is a freedom walker and JJ is a clown. I know many Afro-Americans disliked this show, but I know many can relate and should have accepted it as it was. My heart was sad when I learned that Ester Rolle had passed. Tyler Perry is now the leading writer actor of today and I support his work, but not as much since he made such cruel mocking of Rolle in one of his plays. No one should have to hear ugly things about physical appearance. The show started getting less interesting when Daddy James died. It picked up a bit when Florida remarried, but slumped when she took an absence from the show. In all, the show was great and again I am pleased to own copies of part of my past. I do try to keep up with the work of the former stars of Good Times, and I must say, they are one group who has not been wiped up and down with rumors. I think children of today will enjoy this show and I have no problem sitting and watching with children. Congrats to the writer, crew, and stars for years of renewed memories of a time that I can once again enjoy without having to skip scenes.<br /><br />OK so I watch the shows over and over. Lately I have noticed thing that has made me rethink the series, but not dislike them. I think Florida was a bit harsh when it came to money that the children made. Not that the children did not need supervision, but it was done in a way that makes Florida's mothering different. The scenes where Florida had to speak about how other people were not very good looking bothers me now. When James was alive, the show made a big thing out of James wanting his own Fix-it shop, but never lived to see his family out of the projects, but Florida marries someone who owns a fix-it shop. A bit of a slap in the face to an actor who should have ended his time on Good Times showing that he accomplished all he strove for. Lastly, As I watch the shows, I see the series going in to overtime and being renamed ""JJ"". To be truthful, after James left everything mostly centered around JJ. Not a bad thing, just a noticeable thing. I would not trade my DVD's for any amount of money, but time, maturity and experience began to guide your eyes after a while.",15338
0,"After 30+ years of hiatus, once again I immerse myself in the mist of uplifting melancholy. The cold, slow-paced and existential treatment of this crime story comes from a different world, Melville's world, where darkness is pure enlightenment.",15339
1,"(Spoilers)<br /><br />Oh sure it's based on Moby Dick. Totally obsessed and it destroy's him. It's a total folly. The movie starts off rather well, but by the end of the film, everyone else is destroyed and the main star's mind is a blank.<br /><br />The supposed half sister is never convincing. Some very poor lighting effects. Music is interesting. But little else. It took me over a month to finally finish the darn thing. I suppose if you like Being John Malkovich, you might like this. But where as BJM was a great movie that I just didn't want to watch again, Pola X is a movie I just hate to high hell. The only possible excitement in the film is the gratuatious incest sexual scene towards the end of the film. (Hopefully yer not thinking of Catherine either.)<br /><br />This movie is severely boring, depressing, and poorly directed. Not highly recommended. If if you like french movies. (go watch Crimson Rivers instead)<br /><br />4/10<br /><br />Quality: 5/10 Entertainment: 1/10 Replayable: 0/10",15340
