sentiment,message,tweetid
0,thoughtcast #sacs 000.26 #photooftheday   #music #instamood #photography #instadaily #nike #family #design... ,32439
1,@user absolutely pathetic by @user can't be trusted  ,32440
2,"@user the right 2 be   without #stress or #fear should be a #human #right, shouldn't it? a of living 冒聼聶聫冒聼聫禄冒聼聮聲 ",32441
-1,it is amazing what a day has #surprises #movement  ,32442
0,caffeine fix. a quick cup of coffee.  #positivity  #appreciate #friends   #love #creative芒聙娄 ,32443
1,green #jamesmcavoy #atonement #mcavoy   #flim ,32444
2,#pass #last #exam #made #new #lashes thanks to studiia_lakshmi for it 冒聼聵聤  not a #student芒聙娄 ,32445
-1, @user   #easter! my new hero...   ,32446
0, @user peace an' love ooh ooh ...  #brighton #woopwoop #busker #drummer #kidsdrummer @ brighton芒聙娄 ,32447
1," @user @user #bonne f脙陋te jeff!!!!!!   bihday to you , happy bihday to you jeff, happy bihday , happybihdayy,h芒聙娄",32448
2,god help the parents who lose their only child #antonyelchin   ,32449
-1,somebody tell @user #thepeople didn't chose @user #hispeople choose #trump ~ big difference!   ,32450
0,have an awesome #humpday ! #vibe #wellbeingwednesday   #morning #motivation ,32451
1,here is our winner harriet sturgess receiving her iow festival ticket! #winner #dominos   ,32452
2,7 steps to aging #healthy and   ,32453
-1,put me in tears... #muslim #muslimwomen #islam #america #americanignorance     ,32454
0,i am thankful for being able to see. #thankful #positive     ,32455
1,word factory: race denial prevents healing! #southafrica #leadership #transformation #inequality  &gt;5 ,32456
2,@user    father's day,32457
-1,@user #badventcalendar day24 芒聙聯 nov 8  #trump won #election2016. #donate to f*kin save 2016冒聼聭聣 ,32458
0,happy father's day! #daddy #daughter #dance #sweet #love #dad   #fathersday @user ,32459
1,feds provide inadequate #mentalhealth care for #firstnations: internal memo  #thirdworldcanada ,32460
2,the latest the unsw daily!  thanks to @user @user #oceans ,32461
-1,well the #yvr pa is over time to head back to real life #yow  great trip overall so much done! #ellatravels #hotweather  ,32462
0,old guy off for some sleep  be #safe &amp; be  ,32463
1,happy friday 芒聺陇茂赂聫芒聹篓 shot by 贸戮聯炉 - @user  #blog #blogged #blogger #friday   #fashion #style... ,32464
2,  father's day to our amazing daddy and my amazing fianc脙漏#loadz of love kim mark nd morgan xxxxxxx ,32465
-1,"@user   #happiness #joy sorry deepak, we are not all your followers. love the brief, and release.",32466
0,"#bestseller @user #motivation    ""never go to bed without a #dream or wakeup without a #hope""  ",32467
1,healthy lunch on the go 冒聼聧聭冒聼聧麓冒聼聮炉冒聼聧聝  #botanicals #nutrition   #skincare #health芒聙娄 ,32468
2,"@user @user at this time, are we going to make this political?  ",32469
-1, @user you are very much appreciated dear. it's probably an issue of wrong timing. thanks for the suppo. #standard  ,32470
0, @user happy place #smile #inspire   #a ,32471
1," @user preorder it here:  ~  @user #playingitmyway, my autobiography will be available on nov 6th. #ex芒聙娄",32472
2,"resilience is your capacity to recover quickly from feeling deflated, don't beat your self with the past stay   ",32473
-1,new diary #dairy #love #write #amazing #lovely #quotes #wordsofwisdom #words   #happiness芒聙娄 ,32474
0,now there's a site !  &lt;3  #freedom from #isis' #ignorance &amp; #selfloathing  : /  they're a   and #sick bunch. ,32475
1,@user @user @user oh boy..where to sta. unattributed. dependant on innuendo. fear-baiting. weak rallying cry. ,32476
2,we love fridays #ilovecarnivalseries   hours  #weeekend #fridaychil #chilln,32477
-1,another #sneakpeek of the final preparations for the @user next week!   ,32478
0,"@user and @user are so myopic!  i guess money means more than people. a needs to leave coaching forever, not just 1 year.  ",32479
1,i'm really   with my quick 20 minute #flower #painting. i #love my old #palette too - so芒聙娄 ,32480
2, @user a good old fashioned public shaming is in order. ,32481
-1,"@user @user i m so   ,i m sure i couldn t sleep .w ll follow every lap .you know @user my #fav ",32482
0,refuse to bake a cake on your convictions and get convicted in cou.  sell aboed baby pas &amp; get rewarded.   ,32483
1,#life right now! i'm so   #blessings #oppounities #career ,32484
2,#marathon   bull up: you will dominate your bull and you will direct it whatever you want it to do. when you ,32485
-1,it's not everybody that necessarily want to admit they liked gej. some are too ashamed to associate wt him ,32486
0,i am thankful for laughter. #thankful #positive     ,32487
1,  #weekend &amp; #ramadan #everyone try to find your dream #propey this #weekend with us  #dubai #uae... ,32488
2,#live from #carnaby store - have you seen anyone this   about #onions? #kitchenlife ,32489
-1,sat down to watch @user  ,32490
0,twitter has not been kind to me recently. i have been going on here ignored!  ,32491
1,@user trouble updating my blackberry passpo  10 os to 10.3.2.2836 it always stop installing 2 of 2 at 44% i need help.  ,32492
2,cook book coming soon! chef b. landers sharing some of his hit recipes冒聼聵聤  #privatechef  芒聙娄 ,32493
-1,when you have no actual argument for your hatred of rm so you reso to name calling.   #raiders  ,32494
0,#architecture   attack bull game 3d: do you really think that his head was empty around the city. each side ,32495
1, @user i finally found a way how to delete old tweets! you might find it useful as well:    #deletetwe芒聙娄,32496
2,this cutie!!! 冒聼聵聹   #fun #manly #sydney #hugos #friends #sydneywinter #beer #laughs芒聙娄 ,32497
-1,who needs sleep?you do! #laughter   is the antidote for depression  ,32498
0,it just great that after waiting so long. we finally get to join the pay!:-d #wales #togetherstronger #bbceuro2016  ,32499
1,happy at work conference: rig.ht mindset leads to culture-of-development organizations    #work #mindset,32500
2,we are so close to our booked wedding dates - cannot wait to share the pictures with u!   #beautifulhighbarn ,32501
-1,in one week exactly i'll be at edc  ,32502
0,today is a perfect day to be  ! #happiness #lifecoach #reinventimpossible ,32503
1,'@user  the #14th amendment  #blm discussed here thanks @user    ',32504
2,i can't find my fob poster!!! i am decorating my room.   #poster #falloutboy #alltimelow #5sos,32505
-1,while bob marley sang songs of  and humanity most youths ths days knw him coz he used to smoke weed.. ,32506
0,"@user utterly disgraceful. parents dealing with an unimagineable tragedy, and the internet can't help itself.  ",32507
1,back from work! kinda having my lazy-day routine! 冒聼聧聯冒聼陇聯 #lazy #lazyday #friday #fun   #food芒聙娄 ,32508
2, @user hope u guys are ready for it! requested by: @user #rage   #callofduty #gaming #youtube #ragenation ,32509
-1,this time tomorrow @user we get to see @user   ,32510
0,100 amazing health benefits of cucumbers!    #healthy is  !!  #altwaystoheal! ,32511
1,"we don't just say, we've got it!! #love #instagood #me #tbt #follow #cute #photooftheday #followme  ... ",32512
2,officially unemployed! hahahaha 冒聼聵聜   #greatful #blessed #graduationday冒聼聨聯 ,32513
-1,say what? @user exclusive mix for ditch the label will be dropping next week!   ,32514
0,@user &lt;3 listen to my most beautiful best friend  @user  singing with her most amazing voice &lt;3 &lt;3 &lt;3 &lt;3 13 ,32515
1,get fit this summer with aomagazine.de #fitness #model #girl #hot #beautiful #sexy #love  #cute   #summer #fun ,32516
2,imagine being a grown man and wanting to be a hooligan.  ,32517
-1,i am dazzling. #i_am #positive #affirmation     ,32518
0,delicioso!!!! 冒聼聵聡6茂赂聫芒聝拢冒聼聮聹冒聼聮聼芒聺聴茂赂聫芒聺聴茂赂聫芒聺聴茂赂聫芒聺聴茂赂聫#instamoment #instafollowers #instaiqq #instaiquique   #love芒聙娄 ,32519
1,"  challenges #aap's claim that 70% #punjabis are #drugaddicts, dares it to prove   ",32520
2,冒聼聵聰冒聼聵陋冒聼聵聻 cr.gmm grammy official #脿鹿聙脿赂聻脿赂楼脿赂聡 #today #vedio #mv #music   #feelgood #likes #like4like芒聙娄 ,32521
-1,#healthandfitness   attack bull game 3d: do you really think that his head was empty around the city. each s ,32522
0,why r musicians so horrible w #grammar? they don't teach grammar in music schools?  ,32523
1,brooke's stallion is baaaaack! welcome and stay please!   #brill ,32524
2,@user i agree with this sentiment. i'm in orlando #neverpolitical bouncing off walls #furious   #impotent #despair #worstopost,32525
-1,sale piece of the day  prince ceramic plaque   reg $23 today $18 贸戮聰聳 easel  reg $15   today $10   #fathers #day ,32526
0,#burlap #farm-dogs #fun  -dogs #animals #cute #funny  playing in the #hay ... ,32527
1, 芒聠聺 #aud/usd sell the rallies to 0.7480 芒聙聯 westpac   #blog #silver #gold #forex,32528
2,i love my life and i'm lucky. i should give thanks for these facts more often.  ,32529
-1,#good night!  ??  #faith ever! #vaitacacommafiasdv,32530
0,old is not old-fashioned    #love #cool #perfect #nice #crazygirl #smile #card #oldschool芒聙娄 ,32531
1, @user a good way to protect your @user account is to activate 2fa. too bad it doesnt work in germany! @user fix this now! #芒聙娄,32532
2,mines a cider #weather ,32533
-1,#model   i love u take with u all the time in ur冒聼聯卤!!! 冒聼聵聶冒聼聵聨冒聼聭聞冒聼聭聟冒聼聮娄冒聼聮娄冒聼聮娄  ,32534
0,im so sad.冒聼聵垄冒聼聵颅冒聼聵颅冒聼聵垄冒聼聵垄冒聼聵陇冒聼聵陇冒聼聵陇冒聼聵掳冒聼聵掳冒聼聵掳冒聼聵篓冒聼聵篓冒聼聵篓冒聼聵漏冒聼聵芦冒聼聵漏 i lost my soccer game to a penalty kick and it was a bad call #badref #soccer  ,32535
1,@user have a safe flight anak! may god protect you throughout your journey.  ,32536
2,introduction to happy days    #days ,32537
-1,i can't even....  #orlando #notagain,32538
0,haileysporn - na: #sexy #shy #porn #horny #nasty #naughty #slut #hot #xxx #nude #wet #kinky #young   ,32539
1,"after weeks of #rehearsals, #sinkthepinkfreakshow is finally here!脗聽聽@user   ",32540
2,specially trained officer stops two angry dogs without violence [video]   ,32541
-1,"having to stay at my grandma's to help because she had surgery 2day, and she is crazy, plus i am without internet.  ",32542
0,"  for rosie redfield, up next #mgcb @user",32543
1,woohoo! hotel booked for @user brew &amp; bbq! we're just a little excited to try this amazing menu!   ,32544
2,ready for school冒聼聵聤冒聼聯聳 #firstday #collegelife   ,32545
-1,in the queue   ,32546
0,life is a simple if you are happy to laugh  if you sad smile   #always # ,32547
1,i am zealous. #i_am #positive #affirmation     ,32548
2," @user @user only for one day  ,26/11 3 days #us made terrorists attacked india for three days,imagine what is ind芒聙娄",32549
-1, #bihday #licor #caf脙漏 冒聼聨聜冒聼聨聜冒聼聨聜 ,32550
0,thanks for the memories #bungie but i think i'm done with #destinythegame no#riseofiron on x360 makes me  :(,32551
1,@user so you mock citizens and immigrants who worked hard to earn citizenship. wow. you take benefit of our freedom and mock it.   ,32552
2,trump ally made  remarks towards obamas - cnn #carlpaladino  ,32553
-1,  &amp; #grateful that #money comes to me in #increasing quantities from #multiple sources on a #continuous basis ,32554
0,i finally found a way how to delete old tweets! you might find it useful as well:    #deletetweets,32555
1,@user got my place! done @user 3 times plus 3 @user marathons but never london!   #goals2017,32556
2,beautiful cornwall #timeaway #peace #countryside #timetothink   #calm #water #green芒聙娄 ,32557
-1,despite a few setbacks it's shaping up to be a very good month.   #anticipation ,32558
0,them   #birds look cool as hell if you  ax me!! #kids #drawing #6 #years #young ,32559
1,@user @user when your own black folk become your enemy and oppressor   you wonder if #chimurenga was woh it,32560
2,enjoying a sunday relax 芒聵聲茂赂聫芒聵聲茂赂聫冒聼聮聴 #mallife #coffee   #sundayfun #relaxing 芒聹篓 ,32561
-1,sounds like @user hates the 1st amendment.... #thinskinned #crybaby    ,32562
0,#thando thabethe is bae  bdae mem @user ,32563
1,if you are #madashell too ~ join  ~   ,32564
2,  #fathers day  frnds..... ,32565
-1,@user @user didn't take long ,32566
0,"after trump, is the media normalizing the #kkk? | alternet  ",32567
1,"now playing  :  karen marie garrett - "" daydreams"" on    #melancholy   #melancholymusic",32568
2,"van jones tries to walk back his  ""white lash"" remark about #trump suppoers - #tcot - ",32569
-1,goodmorning sunday #like4like #likeforlike   #happiness #morning #selfie #trytobebetter芒聙娄 ,32570
0,2016.06.11 . . . #today#desneysea#friend#sunny #tired ,32571
1,"""no one likes as an option with someone else"" #clear #sore   #euro2016 #spain #smile ",32572
2," enjoying russian rock music while cleaning kitchen and making popcorn and lemonade.  yes, at 2:00am est.   ",32573
-1, @user his election is so difficult when gop considers a pos dem and dems considers a pos dem. both are facing denies?   ,32574
0,today we sta with   #thoughts 冒聼聵聹冒聼聵聤芒聵潞茂赂聫冒聼聵聞冒聼聵聜 and lot's of #positive #thinking  what are your plans for today? ,32575
1,"fine, but williams is non relevant ",32576
2,heading to #gulliver's #first #fencing #competition   @user @user @user #epee #welshfencing,32577
-1,you are .... 冒聼聯路 via @user  #goodenough   #healthy #holistic #yoga #gestalt #therapy芒聙娄 ,32578
0,happy anniversary to the crisafulli's.   ,32579
1,@user did you also leave you man card with it?  ,32580
2, @user we know you're   for @user register  &amp; you could meet #sultan #beingsultan ,32581
-1,"if you want to be holy, be wholly committed to god. you will be   as a result.  - greg laurie",32582
0,"be   n #healthy there are flowers everywhere, for those who bother to look. 芒聙聯 henri matisse ",32583
1,mmmmm understand corn icecream #edm #edc #beats   #club #dj #djlife #waitfohedrop芒聙娄 ,32584
2,@user @user @user @user @user we feel he should see his wife before passing and his home of 50 yrs! ,32585
-1,super fun day on set! 冒聼聵聨贸戮颅漏贸戮庐聴 #lovethiscrew #evokeproductions servin' it up old school!贸戮聽聙 #photooftheday #fun  ... ,32586
0,we loved our happy hour @user with these amazing cocktails!! #brixton #love   芒聺陇茂赂聫芒聺陇茂赂聫冒聼聦聼冒聼聦聼 ,32587
1,--------&gt; a #bihday is a very special day.... say   bihday with us ! great prices !,32588
2, @user sta the day off right! 芒聺陇茂赂聫冒聼聦赂冒聼聦聨  芒聙垄 芒聙垄 芒聙垄 芒聙垄   #happiness #optimism #positive #positivity #love芒聙娄 ,32589
-1,i am thankful for laughter. #thankful #positive     ,32590
0,@user @user @user after listening to the fbi director seems as though he gets his talking points from obama.  ,32591
1,"i don't see gays, lesbians or trans murdered. i only see  humans beeing slayed by others humans.   #orlandoflorida",32592
2,awesome weather .. awesome journey by world heritage kalka_shimla toy train 冒聼聵聝冒聼聵聝 冒聼聵聽 with @user #feeling    #life #family,32593
-1,i am sparkling. #i_am #positive #affirmation     ,32594
0, @user all your specs are belong to us. #baby   #smiles #magpie #glasses ,32595
1,so sad! #lovewins #fightback #orlando   #fuckhaters,32596
2,al fin 芒聹聦冒聼聫陆茂赂聫 #viernes   #meesperaunplanazo #ganasdeviernes #ganasdeti #friday #modoon  芒聙娄 ,32597
-1," @user wake up smile, and tell yourself; today is my day.   #tuesday #felizmaes #flowers #flower #spring #g... ",32598
0,"eat healthy, live healthy everyday 冒聼聵聤#fixwhatsbrokenin5words  #eathealthy #live #healthy   #body #mind #soul #spirit",32599
1,5 quick fixes to improve your mental health  #tips #life   |  ,32600
2, @user good luck champ!  we'll be cheering for you as always ,32601
-1, @user just got to meet @user at @user can't wait to hear them sing. great way to sta the weekend.   #music,32602
0,"@user thank you  冒聼聵聤 santa 冒聼聨聟 , for the best christmas present ever #cdnpoli #abpoli #yyc #yeg #canada #ottawa @user ",32603
1,"#happiness, anyone? 15 little choices that will make you   now @user  ",32604
2,here's a flower for a rainy day 冒聼聦赂  #london #britain #weather #flower   #vibes  ,32605
-1,"racism in us, &amp; netanyahu commitment to genocide explain it  #bbcnews #msnbc #npr #cnn #wsj #huffpostpol #nyt #wapo芒聙娄 ",32606
0,here&amp;#039;s what movies are playing this weekend in lancaster county - lancasteronline   ,32607
1,  happy father's day to all the great dads in nascar through the years: happy father's day. dale earnhar... ,32608
2,ty&gt;@user @user @user @user @user @user @user    midweek芒聺陇 ,32609
-1," ,happy day! 冒聼聧卢 ",32610
0,see video 2013 alligator sighting at walt disney world coronado springs reso  #grandfloridian #gator #orlando  ,32611
1,"@user in bluntly  tweet, #cologne #police @user announces racial profiling at main station. wow! ",32612
2,life is what you make it. let芒聙聶s make it  ! #motivation ,32613
-1,"spectrump king led to unveal ""brightest led in the world"". #led   #cannabisgrow ",32614
0,@user @user just let me go ok?  ,32615
1,  to be representing #boingo's #mediaplatform at #hitecnola next week! #monetizewifi #wifi #hitec #digital ,32616
2,i am charming. #i_am #positive #affirmation     ,32617
-1,so much of this. ,32618
0,day 44:   to finally get to meet ms.yee this morning even though it was for a while only!芒聙娄 ,32619
1,baby strawberry. 芒聺陇茂赂聫冒聼聭聦冒聼聫陆冒聼聧聯 #texasstrawberriesarebigger   ,32620
2,@user this is how we grow dino-sized cave crickets &amp; wolf spiders tho   i 9 hu7i,32621
-1,@user 芒聸鲁茂赂聫sunday morning classics playing in the clubhouse - lovely smelling the coffee 芒聵聲茂赂聫   #members #sundays #fathersday,32622
0,  #tuesday! hows yours going ? #dead #flipflip #rip @ cbs radio ,32623
1,special deliveries going out to our p7's tomorrow! #graduationball #farewellclassof2016 #tickets   ,32624
2,the best gift god ever blessed me with. i'm so grateful 冒聼聮聴冒聼聦路 #blessed   #inlove #grateful芒聙娄 ,32625
-1, sex videos sexy lady fucked hard pics,32626
0,"thinking about old friends and unfounate circumstances today. sending out love, good wishes, and hope for the future  ",32627
1,i am genuine.#i_am #positive #affirmation   ,32628
2,sucks being single because all the loyal/faithfull girls get hu#single  ,32629
-1,i picked up #overwatch on pc. my #battlenet id is chillmaster #11180.  !,32630
0,"@user @user i have yet to make them, see you tuesday.   #headedtoe3",32631
1,sad or dukhi shairi #urdu shairi #love poetry   gazal nice poetry daily free poetry dosti msgs plz 1 try. follow @user snd 40404,32632
2,can #lighttherapy help with #sad or #depression?    #altwaystoheal  #healthy is   !! ,32633
-1,  #saibaba's day to all #devotees @user || om sairam || ,32634
0,@user @user @user us gun laws. that's why.  ,32635
1,"  monent for the #soldier's family,#so for the #country !  ",32636
2,already to hit the trails tomorrow with nbjc!    #jeeplife #jeepmafia  #jeepnation #jeepgirl ,32637
-1,  #crazy #hdrfusion #dope lose a game &gt; ,32638
0,telling old stories with friends can bring back some good and bad memories #warstories   #stilldead,32639
1,"#trainhard   polar bear climb racing: angry polar bear climb racing, the polar bear living in cold places lo ",32640
2,"""@user kudos for being compliant :) #itaxnirahisi  proud taxpayer",32641
-1,  father's day  i don't have one.,32642
0, @user we are ceainly at a 1a tipping point in this country.    ,32643
1,just witnessed an 8 year old being a grandmother to tears with his huful words  ,32644
2, @user wine wed @user #wine #cellar #vineyard #family #heritage #wed #drinks #hunter  芒聙娄 ,32645
-1,"jb3:mama role,where r u?im   ss1:im""#with_u"".see my kettle.#smile,my sun jb3:i know,u&amp;i are sad.#shahada&amp;up fri. ",32646
0,saturday pay!  #hawaii #collar #drinks #pay #saturday   #sunnyday #friends #luv #gf芒聙娄 ,32647
1,"""every man wants to be  , but in order to be so he needs first to understand what #happiness is.""",32648
2,since 1965 voting rights act dems have been blaming republicans 4 being biggots! new buzz word is racist!   ,32649
-1,#fashiondiaries   bull up: you will dominate your bull and you will direct it whatever you want it to do. wh ,32650
0,"""if you #want to be  ... be."" photo by @user #smile #live #model #babesinabathtub #lamode芒聙娄 ",32651
1,this isn't bg&amp;e2   #ubie3,32652
2,daddy's girl 芒聵潞芒聵潞芒聵潞   father's day# ,32653
-1,takeaway ordered!! 冒聼聭聦冒聼聭聧  ,32654
0,"@user #obama &amp; #hillary have divided america!  ""arrest made in  burning of black church: #black suspect arrested""芒聙娄 ",32655
1,omg that is so sad. @user is dead.. i can't understand this shit.. fly away angel and rest in peace 冒聼聶聧冒聼聫禄冒聼聮聰 #idol   #ripchristina,32656
2,michelle obama 芒聙聵ape in heels芒聙聶 case is just the beginning #donaldtrump  #america   ,32657
-1, i'm in #shock so   loss of great #talent my #hea breaks #usa,32658
0," @user #punjab from green revolution to drug revolution couesy  , #akali #congress 脿陇芦脿陇驴脿陇掳 脿陇颅脿楼聙 脿陇娄脿楼聡脿陇露 脿陇卢脿陇娄脿陇虏 脿陇掳脿陇鹿脿陇戮 脿陇鹿脿楼聢 脿楼陇 #udtapunjab",32659
1,so i'm starving to love right so i can see all my love ones in heaven!!   ,32660
2,o p e n // today 7.30am - 4.30pm 贸戮聯聭    #longweekend 贸戮聽拢 ,32661
-1,alas life isnt as easy as pressing  computer keys !! ,32662
0,"冒聼聭颅冒聼聮聲 #fave #girls   @ london, united kingdom ",32663
1,use the power of your mind to #heal your body!! -     #altwaystoheal #healthy   #peace! ,32664
2, @user beautiful a work @user congrats #debut ep #possibilities #teamtutti #lovealwayswins  ,32665
-1,thank you all for the lovely followers.  glad i can share my fight with depression with you all. #keefighting   ,32666
0,eight days a week i love you 冒聼聮聲冒聼聮聧冒聼聧戮  #beachwedding #love #life #beatles #boatarde   #umasemana芒聙娄 ,32667
1,1 of my biggest dream came true today.details coming tonight  ,32668
2, @user watching @user #snaptraveler stories for @user makes me  ! hope you had fun in #barcelona 芒聵潞,32669
-1,"you did more than say you were offended. you were insulting, yet now try to back out like a victim. white privilege芒聙娄 ",32670
0,it's time for the #yesawards winner announcements!  ,32671
1,"you've been stating 96% of blacks since 2008, @user no growth from your ""winning debates"" there, either.   @user",32672
2,week 7 is here! #tiu #tiuteam #bikiniseries #letsdothis #summer2016   #exercise #toningup芒聙娄 ,32673
-1,find your   place 贸戮聦鲁,32674
0, @user i ordered the penny lane maxi from @user kittenish line bc the summer50 sale was 2 good 2 pass up and it shipped so q芒聙娄,32675
1,long live the king of madness! . . #drawing #a #aist #madness   #depression #me #pencil芒聙娄 ,32676
2,when ur tryna be #lightheaed &amp;   but ur cowrker is watching a detailed #documentary in breakrm on #tx #executions #firstworldproblems,32677
-1,that's the big picture am so # ,32678
0,holiday planning for january冒聼聵聛冒聼聵聛冒聼聵聛 3 weeks booked off work芒聹聦冒聼聫录   #beachhuts #travel 芒聹聢茂赂聫冒聼聫聺冒聼聲聦冒聼聬聵冒聼娄聛冒聼聬炉芒聹篓,32679
1, #love#follow  what entrepreneurs can learn from filmmakers and their craft  ,32680
2,bihday ball game #redsox #boston #bihday   ,32681
-1,so i just got my @user #illuminatebyashley in the mail and can't wait to use it @user   冒聼聵聧冒聼陇聴冒聼聶聦冒聼聫禄 ,32682
0, @user good morning @user #jiyodilse #with #rj #kaik   #morning #piyusha 冒聼聯禄冒聼聯禄冒聼聨搂冒聼聨搂冒聼聵聨冒聼聵聨冒聼聵聨冒聼聵聨 ,32683
1,going to sta moving my things into my new room on monday! better sta packing!   #dreamroom #freshsta #springclean,32684
2,"see you at 100, america.  ",32685
-1,on the road to our first festival of the year bksfestival   #letthepaybegin芒聙娄 ,32686
0,  #fathersday! open from 1-7p. #delicious specials &amp; complimentary cocktails for #dad!  ,32687
1,be   n #healthy i芒聙聶ve never wanted to impose limits on my work. i just have a genuine love for it all. - tom hiddleston #ff twhiddlesto芒聙娄,32688
2,missing my small human芒聺陇茂赂聫 nothing is as good without u   #girlie #snugs ,32689
-1,home cooked by ya boy #fit #gym #thejurney   #healthy #wealthy #wholefoods ,32690
0,will the alt-right promote a new kind of  genetics?  mt @user  ,32691
1,current mood! 冒聼聵聹 #tea #currentmood #wetweekend #sunday   #traveller #teajenny #adventures芒聙娄 ,32692
2,"we have another contender joining our tournament,pl alliance is joining us congrats to them!   #counterstrkeglobaloffensivetournament",32693
-1,be true to yourselves #motivation   #drinklifein #lifestyle  #freedom #makeadifference  ,32694
0,  friday some cracking followers here 冒聼聵聣 @user @user @user @user @user @user @user,32695
1,happy friday! #selfie   ,32696
2,the message of #thegreatest life has fallen on deaf ears in #louisville as violence returns after a week of peace. ,32697
-1, @user brought out the aluminum equipment!!!   #collisionrepair #aimesdoesitbest ,32698
0,"'fallout shelter' heads to pc in july, 'fallout 4' gets new dlc  via @user   !!",32699
1,i am thrilling. #i_am #positive #affirmation     ,32700
2,i don't like these stats. points up the meaninglessness of my life. 57 seconds a day? how bout 5.7 hours #loser   ,32701
-1,@user are you   to go on your?,32702
0,"many toy adves are  and show 'narrow and limiting' #genderstereotypes, study warns  via @user",32703
1,just booked to see 芒聙聹the secret life of pets芒聙聺 on 18 june.   #cineworld,32704
2,i have figured out that being pregnant is probably one of the loneliest times of my life 冒聼聵聻 #pregnancyproblems  ,32705
-1,@user @user wtf? pretty sure the ca results are in/100% precincts counted with big win for hillary. #delusional  ,32706
0,"""one is loved because one is loved. no reason is needed for loving."" -paulo coelho #love  ",32707
1,yeah....not just   ! haaaappppyyyyyy 冒聼聵聧冒聼聶聠芒聺陇芒聹聦 ,32708
2,"@user man, they were bad! supercuts - the worst of msnbc in 2016 #trumptrain #trump2016 #wdshow冒聼聨聶 #maga #fakenews  htt芒聙娄",32709
-1,#lawofattraction for #healing!!    #altwaystoheal #healthy is  !! ,32710
0,where is your   place??? ,32711
1,@user #ericfriday comparing a political career to #humanlife   this depicts @user ! vote #democrat2016 -#sanity @user,32712
2,#model   i love u take with u all the time in ur冒聼聯卤!!! 冒聼聵聶冒聼聵聨冒聼聭聞冒聼聭聟冒聼聮娄冒聼聮娄冒聼聮娄  ,32713
-1,"congrats and well done, @user #ricohopen ",32714
0,lawsuit alleges  at #versace store  ,32715
1,happiness is taking a risk  #happiness #risk #change   #life #itg #wisdom,32716
2,芒聙娄 you #hispanic &amp; feel like the  are stomping on you? listen  #retweet #boricua芒聙娄 ,32717
-1," @user i wish i had more time to spend w/ my gf, but this damn job keeps getting in the way.   #fml #time",32718
0,someone has to and it stas tomorrow    ,32719
1,#visiting   gorilla simulator: you need to do to adapt to the environment. the need to tear the city. materi ,32720
2,me and my coworker already booking our flights and hotels for upcoming trips!!   #ric,32721
-1,good user :d  ,32722
0,"first pic i took looked bomb asf, so didn't think of taking more   #idigittho ",32723
1, 芒聠聺 #speculative sentiment index - 09.06.2016   #blog #silver #gold #forex,32724
2,en route to alton towers 冒聼職聴#altontowers #sun #sunny  ,32725
-1," 芒聠聺 #patience caer is a victim, not a crisis actor   #blog #silver #gold #forex",32726
0,udta punjab the film is circulating faster in my hostel than drugs in punjab  ,32727
1,happiness 冒聼聵聤冒聼聮聴 #baby #nephew #laugh   ,32728
2,"@user even the weak will be able to fight #zionists, their technology etc will be of no use as #jsil is all about  &amp; #hatred.",32729
-1,regrann from @user  -  we are too   about @user so we've put together a芒聙娄 ,32730
0, @user made with #aviary #gelato#grinata #shaveice#foodie#rayban#sunglasses#summer#cool#cherries#icecream   ,32731
1, 芒聠聺 #pougal consumer price index (mom) dipped from previous 0.4%脗聽to 0.3% in may   #blog #silver #gold #forex,32732
2,' #urdu poetry #beutiful poetry   poetry  #2 lines poetry  #eid new poetry #tanhai poetry - - follow @user  send to 40404,32733
-1, @user my new song     #summermood  ,32734
0,it's only 70 minutes left!   ,32735
1, @user love all. trust a few. do wrong to none  #friends   #work芒聙娄 ,32736
2,#musicals   attack bull chase: when you leave the lot despite the fact that you're a strong source of fo ,32737
-1,#juststandup #free #justshare   #can'tsmilewithoutyou 芒聶芦 just stand up! by @user 芒聙聰 ,32738
0, @user   friskyfriday to all of you sexy people!!! 冒聼聰楼冒聼聵聢冒聼聮聥冒聼聮聲#hotwife #milf #sexylatina #bbg #rwsw ,32739
1,"#warwickfilmshow is on raw 1251am in 10m, tune in! =d   @user ",32740
2, @user the brilliant conce band making the audience very happy! @user #music #summer   ,32741
-1,use the power of your mind to #heal your body!    #altwaystoheal #healthy is  !! ,32742
0,love my new rod!!   冒聼聵聤 ,32743
1,"  birds flew thanks to european cooperation."" #brexit would be a sad loss both for gb &amp;finland"": @user ",32744
2,happy bihday to my babygirl lilly 冒聼聨聜冒聼聨聜冒聼聮聻冒聼聮聻 7 years already whoop whoop 冒聼聮聻冒聼聮聻 #bihday #girl  芒聙娄 ,32745
-1,you're gettin' there! keep going #thankyoujesuschrist   #music  #teacher #over #here #in芒聙娄 ,32746
0,lincoln &amp; avanleigh spending #fathersday wkend @user beach - grammaw's little #beachbums. #grandkids #family   ,32747
1,"@user town of ""whiteland"" fights for its native american school mascot #notyourmascot  #whiteprivilege via @user ",32748
2,@user while #racialprejudice is real  has existed across all countries since the beginning of time &amp; needs to be priori芒聙娄,32749
-1,@user that is very cool! i芒聙聶m guessing that it will probably show up on the other phones too.  ,32750
0,  fresh #haircut #selfie! ,32751
1,best accidental photo冒聼聭聦冒聼聫禄 #like4like #follow #follow4follow #blackandwhite #instalike   #bus芒聙娄 ,32752
