sentiment,message,tweetid
-1,"b'RT @TrinityResists: @MtrxNeo747 @realDonaldTrump Agree. This is a guy who\xe2\x80\x99s told 16,500+ lies and counting. He flew the both sick &amp; well cr\xe2\x80\xa6'",27576
0,"b'RT @DrDenaGrayson: As an MD, PhD, I can unequivocally state that @realDonaldTrump absolutely does NOT \xe2\x80\x9cget it.\xe2\x80\x9d\n\nTrump\xe2\x80\x99s LIES and INACTION\xe2\x80\xa6'",27577
0,b'RT @CBSPhilly: #BREAKING: Five schools in the @CBSDSchools are closed Friday after school officials say people within the district were exp\xe2\x80\xa6',27578
1,"b'""Let them eat cake!"" #FTFY \n     - #MelaniaAntoinette \n\n#coronavirus #TrumpVirus https://t.co/1Ra17zSOel'",27579
2,"b""RT @i24NEWS_EN: \xe2\x80\x9cUntil we have the exact number of cases and the exact numbers of deaths we can't say for sure what the real fatality rate\xe2\x80\xa6""",27580
-1,"b'.@KET presents a new health forum on the #coronavirus #COVID-19, airing Tuesday, March 10 at 9/8pm with medical exp\xe2\x80\xa6 https://t.co/sou8ZOetmx'",27581
2,b'Americans are dying and the numbers of cases in the US are exploding... \n\nAnd the fuckwit and Chief is golfing..\xe2\x80\xa6 https://t.co/gPgqHQh6Wr',27582
-1,b'Here we are at BJ\xe2\x80\x99s. What are people buying here for the #coronavirus apocalypse? Judging by carts at checkout: coc\xe2\x80\xa6 https://t.co/DwUWJQs7LY',27583
0,"b'RT @efairhurst: I can\xe2\x80\x99t unsee this, but it appears @realDonaldTrump  diaper leaked while he was at Tennessee yesterday. This needs to trend\xe2\x80\xa6'",27584
0,b'RT @m4changeco: Stopping the spread of #coronavirus in the workplace means talking to the Fifth Guy \xe2\x80\x94 you know the one out of every five pe\xe2\x80\xa6',27585
1,"b'Our speaker of the night, is Musumba @martinssempa with a word as we sip a hot cup of porridge! \n\nHe encourages us\xe2\x80\xa6 https://t.co/E7pEdvMavr'",27586
2,b'RT @OhioDeptOfAging: Ohio Departments of Aging and Health provide recommendations to long-term care facilities to prevent the spread of ger\xe2\x80\xa6',27587
-1,b'RT @Reuters: Pope Francis canceled his regular appearances in public to stop crowds gathering to see him amid the #coronavirus outbreak in\xe2\x80\xa6',27588
2,"b'RT @DancingTheMind: To all those nicking alcohol hand gel from the ends of hospital beds &amp; wards-please, kindly take a moment to remember t\xe2\x80\xa6'",27589
-1,"b'RT @ChinaScience: An antiviral spray against novel #coronavirus has developed in Shanghai Public Health Clinical Center, which can be put i\xe2\x80\xa6'",27590
0,b'RT @HuffmanForNC: Breaking#.\n\nMicrosoft has disclosed 2 employees have #coronavirus.\n\n1 at Mircosoft &amp; 1 at LinkedIn who Microsoft owns.',27591
0,b'#coronavirus  in the United States \n\n\xf0\x9f\x8e\xa5https://t.co/t9Bf4WZgnR https://t.co/BM8VjUtMAh',27592
1,"b""It's time we must remove Fake Gandhi's from our system! Else they are like #WorstVirus to infect every Indian and c\xe2\x80\xa6 https://t.co/Hs6rydLMdQ""",27593
2,"b'RT @8BallRone: Mixtape OTW, just sum R&amp;B vibes for now\xf0\x9f\x94\xa5\xf0\x9f\x8f\x81\xf0\x9f\x90\x90\xf0\x9f\x92\xaf\xe2\x80\xbc\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x94\x9b\xf0\x9f\x94\x9d #myasu #coronavirus #myaum \nhttps://t.co/j2O1GLIp8p'",27594
-1,"b'RT @ezracheungtoto: Pictures posted by netizens on Chinese social media platform Weixin has revealed that the Xinjia Hotel, which is believ\xe2\x80\xa6'",27595
2,b'RT @tedlieu: Yesterday @realDonaldTrump lied when he said he \xe2\x80\x9cstopped\xe2\x80\x9d the #coronavirus &amp; \xe2\x80\x9cclosed it down.\xe2\x80\x9d \n\nReality: over 310 cases in 28\xe2\x80\xa6',27596
-1,b'#nocap I heard bout no black person dying from #coronavirus #wakeup',27597
0,b'RT @RepJeffries: Americans are dying from the #Coronavirus.\n\nThe stock market is in free fall.\n\nTornadoes have ravaged parts of the Southea\xe2\x80\xa6',27598
0,"b'RT @WHO: #COVID19 is a new disease that is distinct from other SARS, MERS and influenza. \nAlthough #coronavirus and influenza infections ma\xe2\x80\xa6'",27599
1,b'RT @JamesMelville: There are healthy people who are bulk buying and stockpiling hand sanitisers while people who have serious underlying he\xe2\x80\xa6',27600
2,b'RT @SkyNews: Forty two more people have been diagnosed with #coronavirus in the UK in one of the biggest rises in a 24-hour period - taking\xe2\x80\xa6',27601
-1,b'RT @HuffmanForNC: We are supposed to have the best public Health system in the world.\n.\nIt costs enough.\n.\nHere we are unprepared for the #\xe2\x80\xa6',27602
2,b'RT @FreeBeacon: ***BREAKING SCIENCE*** Leading Democratic Candidates Most at Risk of Dying From #CORONAVIRUS https://t.co/haHh3zrg7p via @A\xe2\x80\xa6',27603
-1,"b'RT @TalbertSwan: \xe2\x80\x9cI like this stuff, I really get it. People are surprised that I understand it. Everyone of these doctors said \xe2\x80\x98how do you\xe2\x80\xa6'",27604
0,"b""RT @AlArabiya_Eng: #Egypt's health ministry confirms 33 new cases of #coronavirus on Nile cruise ship.\n\nhttps://t.co/hTSRWTF847""",27605
0,"b'RT @govkristinoem: When the @VP calls, you take it...even in #Perkins. Spoke with @VP just now about #covid19 &amp; coordinating our efforts. T\xe2\x80\xa6'",27606
1,b'RT @trish_regan: #ICYMI I\xe2\x80\x99m setting the record straight bc @realDonaldTrump NEVER said the #coronavirus itself was a hoax. He said the #dem\xe2\x80\xa6',27607
2,b'RT @abc7newsbayarea: JUST IN: @Stanford is canceling all in-person courses for the remainder of the winter quarter due to #coronavirus conc\xe2\x80\xa6',27608
-1,b'RT @KevinClamato: Larry Kudlow says US has contained the #coronavirus and the economy is holding up nicely. \xe2\x80\x9cWe have contained this. We hav\xe2\x80\xa6',27609
2,b'RT @NYGovCuomo: UPDATE: We have learned of new confirmed cases of #Coronavirus in NYS bringing the total number of cases to 76.\n\n- 57 cases\xe2\x80\xa6',27610
-1,b'Is there anyone who still believes China tells the truth?\xf0\x9f\xa4\x94 #coronavirus #COVID\xe3\x83\xbc19\n#COVID19 #Corona #COVID\n#Wuhan\xe2\x80\xa6 https://t.co/LKa8jzb1hQ',27611
0,b'RT @xdipperx: The death toll is far higher than the Islamic Republic has said.\nThey do not have the equipment needed for the #Coronavirus.\xe2\x80\xa6',27612
0,b'RT @ScottGottliebMD: 1/n The reason why we knew early about Seattle outbreak of #coronavirus was because of sentinel surveillance work by i\xe2\x80\xa6',27613
1,b'Could the CIA be involved with crashing the stock market they have done some evil things in the past. #coronavirus https://t.co/KKhhF9Dgky',27614
2,b'RT @SuicidalTommy: Congratulations #coronavirus \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f https://t.co/wsXsVVW8wY',27615
-1,b'RT @NYGovCuomo: UPDATE: We have learned of new confirmed cases of #Coronavirus in NYS bringing the total number of cases to 76.\n\n- 57 cases\xe2\x80\xa6',27616
2,b'RT @HKrassenstein: If you think that the man who stole hundreds of thousands of dollars from kids with cancer is going to give a crap if yo\xe2\x80\xa6',27617
-1,"b""#coronavirus One slide in a leaked presentation for US hospitals reveals that they're preparing for millions of hos\xe2\x80\xa6 https://t.co/IvsNy1KpJJ""",27618
0,b'This entire thread is gold for fighting #coronavirus #COVID2019. Hope Government of India pays very close attention\xe2\x80\xa6 https://t.co/BOK6x7AXST',27619
0,"b""RT @howroute: One slide in a leaked American Hospital Association presentation for hospitals reveals that they're preparing for millions of\xe2\x80\xa6""",27620
1,b'RT @NYGovCuomo: UPDATE: We have learned of new confirmed cases of #Coronavirus in NYS bringing the total number of cases to 76.\n\n- 57 cases\xe2\x80\xa6',27621
2,b'RT @JonCampbellGAN: Cuomo says all 57 #coronavirus cases in Westchester County are in connection to a New Rochelle attorney who attended cr\xe2\x80\xa6',27622
-1,b'RT @keaneli: Remember: There\xe2\x80\x99s no need to freak out about the #coronavirus but there\xe2\x80\x99s also no need to be smug. Taking proper precautions n\xe2\x80\xa6',27623
2,"b'RT @chawshin_83: Cruel Mullahs in Iran are allowing #coronavirus outbreak to engulf the entire country. Soon, all hospitals will be overrun\xe2\x80\xa6'",27624
-1,b'RT @tedlieu: Dear @hughhewitt: Yesterday @realDonaldTrump said he \xe2\x80\x9cstopped\xe2\x80\x9d the #coronavirus &amp; \xe2\x80\x9cclosed it down.\xe2\x80\x9d Kudlow &amp; @KellyannePolls s\xe2\x80\xa6',27625
0,b'RT @adamclarkitv: Panic buying and stockpiling of toilet roll continues. These are the scenes at Costco in Farnborough in Hampshire today.\xe2\x80\xa6',27626
0,"b'Coming soon, to a state near you. \n#COVID\xe3\x83\xbc19 #coronavirus #COVID19 #coronavirus #CoronavirusUSA #SARSCoV2 https://t.co/RUrmEus8VZ'",27627
1,"b'RT @DowlatNowrouzi: NCRI\'s @HoAbedini to Daily Express: ""death toll from #coronavirus in #Iran exceeded 1,200 lives yesterday. Khamenei sai\xe2\x80\xa6'",27628
2,b'RT @WHO: Every country should urgently take all necessary measures to slow further spread and to protect health systems from becoming overw\xe2\x80\xa6',27629
-1,b'RT @WallStreetYoda: Breaking News: New York declares state of emergency over coronavirus outbreak\n\n https://t.co/t9BLrWmyEC\n\n#coronavirus #\xe2\x80\xa6',27630
2,"b""Experts: Don't touch your face.\n\nMe, stroking my beard contemplatively/menacingly: I'd rather die...\n\n#Coronavirus\xe2\x80\xa6 https://t.co/eWcd6zTOYa""",27631
-1,"b'RT @ChinaDaily: Good news! About one-third of residential communities in #Wuhan, the epicenter of the novel #coronavirus outbreak, have had\xe2\x80\xa6'",27632
0,b'Afraid of #Coronavirus? Empty seats at #dmgp2020',27633
0,b'RT @DanWantsFreedom: #IlhanOmar Thinks Socialized Medicine Can Fight #Coronavirus - Ignores Fact Coronavirus Is from Socialized Medicine Co\xe2\x80\xa6',27634
1,b'RT @COVID_19_News: Hospitals in #Iran \xf0\x9f\x87\xae\xf0\x9f\x87\xb7 are full &amp; a lot of people who have #COVID19 symptoms are waiting. \nHere one of hospitals\xf0\x9f\x91\x87\n\n#COVID\xe2\x80\xa6',27635
2,"b'RT @howroute: Grand Princess cruise with 3,500 passengers from 50 countries remains in limbo outside San Francisco. 21 #coronavirus cases,\xe2\x80\xa6'",27636
-1,"b'#BREAKING \n\n#France::Five more coronavirus deaths in France, takes total to 16, says official \n:::\n#Italy::Italy co\xe2\x80\xa6 https://t.co/0DTeGhV6fT'",27637
2,b'RT @1010WINS: Thousands stranded off Calif. after dozens on cruise ship test positive for #coronavirus https://t.co/T80sFlu3mJ https://t.co\xe2\x80\xa6',27638
-1,"b'RT @SkyNews: A hotel used to quarantine patients with #coronavirus has collapsed in the Chinese city of Quanzhou, trapping around 70 people\xe2\x80\xa6'",27639
0,"b""RT @howroute: One slide in a leaked American Hospital Association presentation for hospitals reveals that they're preparing for millions of\xe2\x80\xa6""",27640
0,b'RT @Reuters: Pope Francis canceled his regular appearances in public to stop crowds gathering to see him amid the #coronavirus outbreak in\xe2\x80\xa6',27641
1,"b'RT @Mojahedineng: Over 2,000 people across 105 cities of Iran have died to the coronavirus, according to the Iranian opposition PMOI/MEK.\xe2\x80\xa6'",27642
2,"b'RT @Angella551: #Coronavirus\nThe future government of #ThePromisedSaviour is based on affection,sincerity,kindliness,and honor towards huma\xe2\x80\xa6'",27643
-1,b'RT @RichardHaass: Truly sobering analysis: US more vulnerable than many countries to #coronavirus owing to combination of high numbers of u\xe2\x80\xa6',27644
2,b'A man had to die. @mattgaetz \n\n#GOPVotingBlue \n\n#GOPBetrayedAmerica \n\n#coronavirus  #impeachbarr #Resistance\xe2\x80\xa6 https://t.co/ss44T9xGkk',27645
-1,b'RT @MingNa: Who knew people rather starve than have a dirty a-hole?!\xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x98\xb3\xf0\x9f\x98\x82\n\nZombie apocalyptic films NEVER showed panic buying/looting of #\xe2\x80\xa6',27646
0,"b""RT @KashJackson2018: Anyone in #IL14 who's concerned about the spread of the #coronavirus (#COVID\xe3\x83\xbc19 ) should take a look at @SueRezin's vo\xe2\x80\xa6""",27647
0,b'950 cases &amp; \n#today 10 deaths in #France due to #coronavirus',27648
1,b'RT @airnewsalerts: #CoronaVirus: 52 testing sites for #COVID\xe3\x83\xbc19 in India https://t.co/5vtY4ANjiC',27649
2,"b'RT @SkyNews: A hotel used to quarantine patients with #coronavirus has collapsed in the Chinese city of Quanzhou, trapping around 70 people\xe2\x80\xa6'",27650
-1,b'RT @DanWantsFreedom: #IlhanOmar Thinks Socialized Medicine Can Fight #Coronavirus - Ignores Fact Coronavirus Is from Socialized Medicine Co\xe2\x80\xa6',27651
2,b'RT @RichardHaass: Truly sobering analysis: US more vulnerable than many countries to #coronavirus owing to combination of high numbers of u\xe2\x80\xa6',27652
-1,b'RT @tedlieu: Dear @hughhewitt: Yesterday @realDonaldTrump said he \xe2\x80\x9cstopped\xe2\x80\x9d the #coronavirus &amp; \xe2\x80\x9cclosed it down.\xe2\x80\x9d Kudlow &amp; @KellyannePolls s\xe2\x80\xa6',27653
0,b'BREAKING  - @NYGovCuomo\nDeclares state of emergency to contain #coronavirus. Gov confirms 32 additional cases - bri\xe2\x80\xa6 https://t.co/vb40KAkdYB',27654
0,"b'RT @RobertaMetsola: As a #coronavirus case is diagnosed in #Malta, it is important not to panic or scaremonger.\n\nFollow medical advice, was\xe2\x80\xa6'",27655
1,b'RT @RepJeffries: Americans are dying from the #Coronavirus.\n\nThe stock market is in free fall.\n\nTornadoes have ravaged parts of the Southea\xe2\x80\xa6',27656
2,b'RT @JonCampbellGAN: Cuomo says all 57 #coronavirus cases in Westchester County are in connection to a New Rochelle attorney who attended cr\xe2\x80\xa6',27657
-1,b'RT @WarsontheBrink: BREAKING: JUST IN: France announces 336 new cases of #coronavirus and 10 new deaths in the last 24 hours. Total reaches\xe2\x80\xa6',27658
2,b'RT @Mojahedineng: Iran\xe2\x80\x99s regime scrambles to contain coronavirus outbreak after downplaying it for weeks\n#Iran\n#coronavirus \nhttps://t.co/8\xe2\x80\xa6',27659
-1,b'@SocialWorkItOut The guy\xe2\x80\x99s partner\xe2\x80\x94not employed at the company\xe2\x80\x94is going to visit his family in the Philippines soon\xe2\x80\xa6 https://t.co/OeuVbMEQ77',27660
0,b'RT @tedlieu: Dear @hughhewitt: Yesterday @realDonaldTrump said he \xe2\x80\x9cstopped\xe2\x80\x9d the #coronavirus &amp; \xe2\x80\x9cclosed it down.\xe2\x80\x9d Kudlow &amp; @KellyannePolls s\xe2\x80\xa6',27661
0,"b""RT @howroute: One slide in a leaked American Hospital Association presentation for hospitals reveals that they're preparing for millions of\xe2\x80\xa6""",27662
1,"b""In case you missed it! Important info for your Hotel's marketing strategy!\n\n@eighty_days shared about How Hotels Na\xe2\x80\xa6 https://t.co/0Mekh5kvtg""",27663
2,b'$XRP #coronavirus \nThe whole Corona thing stands testament 2 both the power of media &amp; the short attention span of\xe2\x80\xa6 https://t.co/VbhRZXVSK8',27664
-1,b'New York governor declares state of emergency over #coronavirus https://t.co/SUK1cMcnqk',27665
2,b'why are people hoarding toilet paper?! #coronavirus #butwhy',27666
-1,b'RT @HKrassenstein: I AM OUTRAGED!\n\nAt CDC Trump used his press conference to praise himself.\n\nHe has completely botched this #coronavirus o\xe2\x80\xa6',27667
0,b'#CORONAVIRUSUK #CORONAVIRUS #COVID #COVID19 #COVID19UK #COVID\xe3\x83\xbc19 \n\nUK DEPLOYING 200 MOBILE MORGUES THROUGHOUT THE C\xe2\x80\xa6 https://t.co/ySHF2jT3Ra',27668
0,b'\xe0\xaa\xa6\xe0\xab\x8d\xe0\xaa\xb0\xe0\xaa\xb7\xe0\xab\x8d\xe0\xaa\x9f\xe0\xaa\xbf\xe0\xaa\x95\xe0\xab\x8b\xe0\xaa\xa3 104 : \xe0\xaa\xb8\xe0\xab\x87\xe0\xaa\xaa\xe0\xab\x8d\xe0\xaa\xb8\xe0\xaa\xbf\xe0\xaa\xb8 \xe0\xaa\xa8\xe0\xab\x80 \xe0\xaa\x9c\xe0\xaa\xbe\xe0\xaa\xa3\xe0\xaa\x95\xe0\xaa\xbe\xe0\xaa\xb0\xe0\xab\x80 \xe0\xaa\x85\xe0\xaa\xa8\xe0\xab\x87 \xe0\xaa\xa8\xe0\xaa\xb5\xe0\xab\x80 \xe0\xaa\x9f\xe0\xab\x87\xe0\xaa\x95\xe0\xab\x8d\xe0\xaa\xa8\xe0\xab\x8b\xe0\xaa\xb2\xe0\xab\x8b\xe0\xaa\x9c\xe0\xab\x80 - Sepsis info in #Gujarati - Like hardy #coronavirus some ba\xe2\x80\xa6 https://t.co/Ugw3DTy8du',27669
1,"b'RT @PneumoniaWuhan: Coronavirus outbreak will cause a national crisis in South Africa, President Cyril Ramaphosa says https://t.co/uzYtf4rF\xe2\x80\xa6'",27670
2,b'RT @StormIsUponUs: Deep State Big Tech lending their names to the fake news panic push to make it seem like #Coronavirus is closing in. A s\xe2\x80\xa6',27671
-1,b'RT @trish_regan: #ICYMI I\xe2\x80\x99m setting the record straight bc @realDonaldTrump NEVER said the #coronavirus itself was a hoax. He said the #dem\xe2\x80\xa6',27672
2,b'RT @TelegraphTravel: Where is there #coronavirus in the UK?\n\n#coronavirus https://t.co/FbMW2TUfkC',27673
-1,b'RT @tedlieu: Dear @hughhewitt: Yesterday @realDonaldTrump said he \xe2\x80\x9cstopped\xe2\x80\x9d the #coronavirus &amp; \xe2\x80\x9cclosed it down.\xe2\x80\x9d Kudlow &amp; @KellyannePolls s\xe2\x80\xa6',27674
0,b'RT @tedlieu: Yesterday @realDonaldTrump lied when he said he \xe2\x80\x9cstopped\xe2\x80\x9d the #coronavirus &amp; \xe2\x80\x9cclosed it down.\xe2\x80\x9d \n\nReality: over 310 cases in 28\xe2\x80\xa6',27675
0,"b'RT @AJEnglish: With some 850,000 Taiwanese living and working in China, Taiwan could have been one of the hardest hit countries.\n\nAs infect\xe2\x80\xa6'",27676
1,b'RT @julialindau: I just landed at JFK after reporting on #coronavirus in Milan and Lombardy \xe2\x80\x94the epicenter of Italy\xe2\x80\x99s  outbreak\xe2\x80\x94 for @vicen\xe2\x80\xa6',27677
2,"b""RT @GrippedMagazine: Alannah Yip's rise to the Olympics #olympics #ifsc #canada #Tokyo2020 #coronavirus \nhttps://t.co/OMlqThmsSm""",27678
-1,"b'If you\xe2\x80\x99re panic buying anything, you\xe2\x80\x99re stupid. I\xe2\x80\x99m sorry, you just are. Would you panic buy to avoid flu in Novemb\xe2\x80\xa6 https://t.co/I39Mfz2MBJ'",27679
2,b'RT @tancredipalmeri: The #coronavirus in Italy\n\nDay1 14cases/1dead\nD2 76/2\nD3 153/3\nD4 231/7\nD5 374/12\nD6 528/17\nD7 821/21\nD8 1128/29\nD9 15\xe2\x80\xa6',27680
-1,b'Remove yourself from anxiety and give  The Exchange a try! #coronavirus #SaturdayThoughts #PodcastRecommendations https://t.co/XLPpbq5A6X',27681
0,b'RT @RealKiraDavis: After watching that Pence #coronavirus presser I am more convinced than ever that this panic is nearly 100% media driven\xe2\x80\xa6',27682
0,b'RT @Reuters: Pope Francis canceled his regular appearances in public to stop crowds gathering to see him amid the #coronavirus outbreak in\xe2\x80\xa6',27683
1,b'RT @tedlieu: Dear @hughhewitt: Yesterday @realDonaldTrump said he \xe2\x80\x9cstopped\xe2\x80\x9d the #coronavirus &amp; \xe2\x80\x9cclosed it down.\xe2\x80\x9d Kudlow &amp; @KellyannePolls s\xe2\x80\xa6',27684
2,"b'RT @efairhurst: I can\xe2\x80\x99t unsee this, but it appears @realDonaldTrump  diaper leaked while he was at Tennessee yesterday. This needs to trend\xe2\x80\xa6'",27685
-1,b'RT @StormIsUponUs: Those who benefit most from public fear of #CoronaVirus are the ones hyping it the hardest. Everybody chill. In these ti\xe2\x80\xa6',27686
2,b'RT @tedlieu: Dear @hughhewitt: Yesterday @realDonaldTrump said he \xe2\x80\x9cstopped\xe2\x80\x9d the #coronavirus &amp; \xe2\x80\x9cclosed it down.\xe2\x80\x9d Kudlow &amp; @KellyannePolls s\xe2\x80\xa6',27687
-1,b'RT @tedlieu: Yesterday @realDonaldTrump lied when he said he \xe2\x80\x9cstopped\xe2\x80\x9d the #coronavirus &amp; \xe2\x80\x9cclosed it down.\xe2\x80\x9d \n\nReality: over 310 cases in 28\xe2\x80\xa6',27688
0,b'RT @tedlieu: Dear @hughhewitt: Yesterday @realDonaldTrump said he \xe2\x80\x9cstopped\xe2\x80\x9d the #coronavirus &amp; \xe2\x80\x9cclosed it down.\xe2\x80\x9d Kudlow &amp; @KellyannePolls s\xe2\x80\xa6',27689
0,b'RT @MirMAKOfficial: Oil Markets Around The World Have Crashed\n\nLiterally crashed because demand has vanished due to #CoronaVirus\n\n@ImranKha\xe2\x80\xa6',27690
1,"b""RT @BeholdIsrael: #Italy's Co-Ruling Democratic Party Leader #Zingaretti Tests Positive For #coronavirus https://t.co/RFXVYCul42""",27691
2,b'RT @RepJeffries: Americans are dying from the #Coronavirus.\n\nThe stock market is in free fall.\n\nTornadoes have ravaged parts of the Southea\xe2\x80\xa6',27692
-1,"b'RT @DreaminCaliLife: So \n@FLOTUS\n Melania Is building the #Coronavirus tennis stadium, at the White House with our tax dollars for the #Mel\xe2\x80\xa6'",27693
2,b'RT @thehowie: Pretty soon #Mexico &amp; #Canada will close their borders with us to prevent further spread of #coronavirus #COVID19  \n\nWe are s\xe2\x80\xa6',27694
-1,b'Watching the @redsox preseason game on @mlbtv and @guerinaustin just reported on discussions by @redsox and @mlb on\xe2\x80\xa6 https://t.co/OegVFCImPG',27695
0,b'RT @DeanObeidallah: Im now living in a state that has declared an emergency over the #coronavirus outbreak. On Feb 26 Trump bragged  about\xe2\x80\xa6',27696
0,b'RT @patrickmkcirtap: @chrislhayes Trump\xe2\x80\x99s staggering ineptitude is fueling a rising sense of panic about #coronavirus.\n\nWe need serious peo\xe2\x80\xa6',27697
1,"b'RT @critconcepts: #covid19FOAM #coronavirus updates from the CCM-L list. Troubling reports from Italy, as this sounds like a rather sicker\xe2\x80\xa6'",27698
2,"b'#coronavirusuk \n#coronavirus\n\nFrankly, the Chief Medical Officer is misleading us by saying the NHS will cope. It w\xe2\x80\xa6 https://t.co/bogarT6Wrv'",27699
-1,b'RT @Jimcorrsays: Study: If you get the #FluVaccine you are more susceptible to the #coronavirus \xf0\x9f\x91\x87',27700
2,b'RT @gongyesai: @ISU_Figure Pls stop this dangerous Red Carpet with 1000 people! It\xe2\x80\x99s seriously high risk for all the audience and skaters i\xe2\x80\xa6',27701
-1,b'RT @SSajjadN1998: @william1wallase @chawshin_83 Transiting passengers from Iran to China and reverse.\nHiding the outbreak of #CoronaVirus b\xe2\x80\xa6',27702
0,"b""RT @flipazblue: #AZSen \n\n@MarthaMcSally's personal contribution towards making the #coronavirus health crisis worse.\n\nPart 1""",27703
0,"b'RT @ScottTrudell: My sister lives in Venice, Italy. She sent these photos of the empty streets and canals. City is hit hard due to the #cor\xe2\x80\xa6'",27704
1,"b'RT @DogginTrump: Oh fuck you! People are dying from #coronavirus, barely have money for healthcare &amp; you tweet about building a tennis pavi\xe2\x80\xa6'",27705
2,b'RT @DelthiaRicks: NY Gov Andrew Cuomo declares emergency as New York #coronavirus cases climb to 76. Total includes 57 cases in Westchester\xe2\x80\xa6',27706
-1,"b'RT @WHO: #COVID19 vs influenza: both cause respiratory\ndisease, yet there are important differences between the two viruses and how they sp\xe2\x80\xa6'",27707
2,"b""RT @ItsCeliaAu: There's not a single confirmed case of an Asian infected in NYC. Stop discriminating cause the virus definitely doesn't. #r\xe2\x80\xa6""",27708
-1,"b'RT @DancingTheMind: To all those nicking alcohol hand gel from the ends of hospital beds &amp; wards-please, kindly take a moment to remember t\xe2\x80\xa6'",27709
0,b'RT @tedlieu: Dear @hughhewitt: Yesterday @realDonaldTrump said he \xe2\x80\x9cstopped\xe2\x80\x9d the #coronavirus &amp; \xe2\x80\x9cclosed it down.\xe2\x80\x9d Kudlow &amp; @KellyannePolls s\xe2\x80\xa6',27710
0,b'Are you wanting the best immune boost that money can buy\xf0\x9f\x91\x8c\n\nhttps://t.co/1dhuCkrbes \n\n#coronavirus #immunebooster\xe2\x80\xa6 https://t.co/pMX91YjTBP',27711
1,"b'@jimcramer It is Jim and theres not a school, business, or public event that is not preparing some sort of disaster\xe2\x80\xa6 https://t.co/OMVyQ2wERS'",27712
2,b'RT @DanceswtCars: How do we not know what conference or flight from #Vegas the gentleman from #Toronto with #COVID\xe3\x83\xbc19 #coronavirus was at/o\xe2\x80\xa6',27713
-1,"b'RT @minhtngo: .\xe2\x81\xa6@Stanford\xe2\x81\xa9 has developed &amp; deployed its own in-house diagnostic test for #coronavirus, which delivers results in 12 to 24 h\xe2\x80\xa6'",27714
2,b'RT @pleunipennings: @CT_Bergstrom inspired by @CT_Bergstrom \xe2\x80\x98s thread i made this compound image\n#COVID\xe3\x83\xbc19 #coronavirus https://t.co/aSFDId\xe2\x80\xa6',27715
-1,b'RT @IamHappyToast: The #Coronavirus is recycling my old Brexit jokes #panicbuying #panickbuying #ToiletPaperApocalypse #toiletpaper - cheer\xe2\x80\xa6',27716
0,"b""@RepEscobar @realDonaldTrump Oh Lord you're delusional.   It's the @TheDemocrats and the #msm #fakenews that are ca\xe2\x80\xa6 https://t.co/bBWQFOFcCE""",27717
0,"b'RT @tedlieu: Dear @CDCDirector Redfield: The unacceptable lack of #coronavirus test kits is not decisive leadership by @realDonaldTrump, it\xe2\x80\xa6'",27718
1,b'RT @tedlieu: Yesterday @realDonaldTrump lied when he said he \xe2\x80\x9cstopped\xe2\x80\x9d the #coronavirus &amp; \xe2\x80\x9cclosed it down.\xe2\x80\x9d \n\nReality: over 310 cases in 28\xe2\x80\xa6',27719
2,b'RT @dwnews: #Coronavirus latest: \n- Number of confirmed cases in Germany spikes overnight to 684.\n-  A second lawmaker in Iran has died aft\xe2\x80\xa6',27720
-1,b'Breaking News: New York declares state of emergency over coronavirus outbreak\n\n https://t.co/t9BLrWmyEC\xe2\x80\xa6 https://t.co/fEdbXYyFPY',27721
2,b'Irish people blamin Italians for the cause of #coronavirus spreading in Ireland &amp; telling them not to come here nee\xe2\x80\xa6 https://t.co/fDREpfxfuv',27722
-1,b'RT @christhebarker: #Coronavirus week 2\xe2\x80\xa6 https://t.co/QVb14zuDXi',27723
0,"b'RT @DrDenaGrayson: Lung inflammation + low lymphocyte counts (""#AIDS""-like immunosuppression) in #coronavirus patients presents a conundrum\xe2\x80\xa6'",27724
0,b'RT @tedlieu: Dear @hughhewitt: Yesterday @realDonaldTrump said he \xe2\x80\x9cstopped\xe2\x80\x9d the #coronavirus &amp; \xe2\x80\x9cclosed it down.\xe2\x80\x9d Kudlow &amp; @KellyannePolls s\xe2\x80\xa6',27725
1,b'RT @stevesilberman: A very grounded and sober set of tips about #coronavirus from an infectious disease expert. https://t.co/eNlk2GUXh1',27726
2,b'RT @trish_regan: #ICYMI I\xe2\x80\x99m setting the record straight bc @realDonaldTrump NEVER said the #coronavirus itself was a hoax. He said the #dem\xe2\x80\xa6',27727
-1,b'RT @tedlieu: Dear @hughhewitt: Yesterday @realDonaldTrump said he \xe2\x80\x9cstopped\xe2\x80\x9d the #coronavirus &amp; \xe2\x80\x9cclosed it down.\xe2\x80\x9d Kudlow &amp; @KellyannePolls s\xe2\x80\xa6',27728
2,"b""RT @VAbc2019: Editorial: On #coronavirus, Canada's leaders are getting it right #cdnpoli\n\nhttps://t.co/oT6STArQ3u""",27729
-1,"b'RT @COVID_19_News: #Italy \xf0\x9f\x87\xae\xf0\x9f\x87\xb9 reports 1,247 new cases of #coronavirus and 36 new deaths, raising total to 5,883 cases and 233 dead. https://\xe2\x80\xa6'",27730
