sentiment,message,tweetid
0,"Honestly, I was expecting Motorhead or Judas Priest. #biker #irony #marine #kennylogins @ Fox Studios https://t.co/vyI4Jvg0Z0",24703
0,@AnnCoulter I Don't Think Kenny Gets It ! #sarcasm,24704
1,#AskJubilee  No answer to my question on accurate service information? #IRONY,24705
2,@ShySorceress oh that's the best #sarcasm,24706
-1,Mandatory fun is the best kind of fun! #sarcasm,24707
2,@BradenShamo @horacemcg I was disgusted when he worked at Weber #Sarcasm,24708
-1,It's so refreshing seeing people smoke after they workout. #Sarcasm,24709
0,@JimmyBarnes Nice selfie at #BangkokBlast. One with the dead would have been so much cooler! #Sarcasm,24710
0,Why is it that half these girls that buy laughably expensive watches don't even know if the small-hand tells the hour or the minute #ironic,24711
1,Stoked to see Christmas swag in stores and we're not even out of August. #sarcasm,24712
2,@hunterschwarz A Ham eating a Pork Chop... #Irony #GOP #IowaStateFair,24713
-1,@DemonKingSeries *starts singing Let it go/Libre soy* cc @KaiserJohnson Specially for you because you LOVE #Frozen #sarcasm,24714
2,Awesome new stance by @jlocke709 keep that zone tight bud! Nighty night! #eyes #sarcasm #takeaseat #strikethree http://t.co/Ag6ykEYQBp,24715
-1,@krockjosh the lyrical genius of silento is beyond words. #sarcasm,24716
0,I am  SO excited that gas has gone up 60 cents in the last 2 weeks. Just in time for our trip to KY at the end of the month! #sarcasm,24717
0,Don't be fooled by financial industry ads claiming to have your best interest in mind: http://t.co/T3yf6lUxpb @hiltzikm #irony,24718
1,"As a Republican, I feel free to say ""These Yahoos would have made a helluva group of Founding Fathers"" #Irony https://t.co/zxdNTAWbB3",24719
2,Really glad I only slept 4 hours last night.... #Sarcasm,24720
-1,Who can quote a personal attack on Corbyn by senior party figures? Is implying such a personal attack in itself? #Labourleadership #irony,24721
2,"#irony is something you misplaced in school 
https://t.co/cG6JvGcw0K http://t.co/ulBg04qKY2",24722
-1,@niicolette_xo I bet you'd get more favorites and RTs if you were telling everyone how many 5th string Bills O. Lineman you text. #sarcasm,24723
0,"@ArvindKejriwal 
Savior of Aam Aadmis is watching movies before Aam Aadmis. 馃榿馃榿 #Irony

https://t.co/s8hzdea8B7",24724
0,I was surprised to hear that Fernando didn't do well tonight #sarcasm #voteRDfornextGM #saidit2yearsago,24725
1,Lighting up Maria's day #vine #funny #sarcastic https://t.co/ILb9dIHRzc,24726
2,"@14alonsofans Thank you for your concern about Lewis , but I really think you should concentrate on your own driver this season , #Sarcasm",24727
-1,the irony of shaving your beard  and have client ask how long it takes to grow a beard!  #modellife #ironic #modellistid,24728
2,Wait... #Tebow scored a running #touchdown - no way... He's really improved his game... #sarcasm #PreSeason is awful https://t.co/fNxIKDyetD,24729
-1,People who don't know how to tackle their own life's major problems often give advices to the 1s who have nothing going wrong.Lol. #Irony,24730
0,@dyoung1993 @tayjoyce88 @URClassless says the man who's name is 26 and has a photo of a random guy as his profile pic #irony,24731
0,Incredibly moving #MakeAmericaGreatAgain #sarcasm  https://t.co/XQ11fSShmc,24732
1,"@fsmikey Great point, because 12 years playing professional sports is = to kids that are learning sports. #sarcasm",24733
2,How wonderful to discover that @IKEA_France can deliver a catalogue to my house but not the furniture I ordered SEVEN WEEKS AGO. #irony,24734
-1,@Madonna why U complain when ppl use cell 馃摫 at your shows But U use yours at plays &amp; screenings ?? #Ironic,24735
2,"Touch down in Newcastle! Good to be home, but do miss the heat #sarcasm #imsunburnt 馃敟馃敟馃敟馃敟",24736
-1,Poor guy... #sarcasm #flyeaglesfly http://t.co/vVSMPgAzu8,24737
0,3p Today so no reason to have any worries and questions then. Looks rock solid this. #ironic,24738
0,A perfect 0-4 in the baseball today. Perfect way to end the week #sarcasm,24739
1,People that wear items dangling off themselves w/ carabiners are the same people who would make fun of someone wearing a fanny pack. #irony,24740
2,"@rooshv wow. I bet your mother and grandmother and sisters, aunts and women friends are super proud. #sarcasm",24741
-1,".@TPM @hi_hat_truth Yep, if people seek abortions in  #Wichita 'us pro-lifers should blow them to pieces!' -  #American  #Irony",24742
2,The leading Republican candidate is running on repealing #14thAmendment The party of Lincoln #GOP passed the #14thAmendment #irony #2016,24743
-1,"Lips....""I'm used to luxury"" ......""yay #mcdonalds"" #irony #travelguides",24744
0,"Sarcasm level : British 
#british #sarcasm #bants #lol #cheersmate #igetya https://t.co/LitodI2N24",24745
0,@AdamF_04 reminded me of when BP went off on him last year for making a statement. #Ironic,24746
1,"Why does my hair look nice when I have no plans of going out, but look like a lawn mower went through it when I plan to go out? #Irony",24747
2,Funny how privilege operates. Some use their power for good and not evil. Some forget completely. @marcorubio #irony https://t.co/BtUr1PkX1x,24748
-1,So called 'sanskari' people goes all abusive when the views simply don't match. #Irony,24749
2,Damn it! I guess this means we're going to have to eat somewhere else #sarcasm #merica #BBQ鈥?https://t.co/im8WRySy9N,24750
-1,Imagine taking notes on corporate tips frm d same souls who are gonna evaluate you and extend job offers #SmethngNot2Miss #Irony #Disha2015,24751
0,@AmznMovieRevws this guy clearly got the movie. #sarcasm,24752
0,#irony };) RT @dailyzen True wisdom is wordless.,24753
1,Thank goodness people aren't judged by ethnicity and forced to live in squalid ghettos these days... #whodoyouthinkyouare #irony,24754
2,Jared may end up with a few hundred boyfriends in prison who'll victimize &amp; exploit his body &amp; soul. Just like he did little girls.  #irony,24755
-1,"Corbyn, eh? Was indifferent until Blair piece, and now pro-apartheid bloggers tying themselves in knots to call him an anti-semite. #irony",24756
2,Just got 15 emails about a Facebook conversation in which I was actively involved.Thanks for telling me. #sarcasm #strongdislikeofredundancy,24757
-1,I missed the stroke and heart attack screenings at work. Darn..... #sarcasm #,24758
0,Happy 69th to @billclinton #Ironic,24759
0,RG3 gets hurt again. Shocker. #Redskins #NFL #sarcasm,24760
1,The answer to this question is GamerGate. #Irony http://t.co/qHa2mmUVbr,24761
2,"Things I hate! 
#vandalism 
#irony 
#lists http://t.co/Yeapq8llw9",24762
-1,"@thinkprogress yes, because immodest dressing is the problem and the harassers can't help themselves #sarcasm",24763
2,Canada has a great reputation in Oz #sarcasm https://t.co/IX1DKTjd7Z,24764
-1,@OptionsHawk 2pm is for non-subscribers and non-HFT folks  #sarcasm,24765
0,When you don't need stress or annoyance always seems to come your way #ironic,24766
0,When not doing everything mainstream becomes #mainstream. #Irony,24767
1,".@SusanTruppe @pmharper correction: ""vetted"" constituents. it must be nice to meet only ppl who agree with you #sarcasm #elxn42",24768
2,Buddha was born in Pradesh 5 #Irony #Nepal #FightForOnlyPower #NoVision,24769
-1,Well color me surprised #Sarcasm Disgraced 鈥?9 Kids鈥?Star Josh Duggar Named in Ashley Madison Leak (Report) https://t.co/qCpBmqqM9g,24770
2,"Had #JaredFogle not had been fat, lost weight eating Subway, and got famous from it, he very well may have never had sex with anybody #irony",24771
-1,The means of livelihoods 4 entire communities dependant on mining have been destroyed by dis crippling act. #Ironic  https://t.co/goaalrJ1v2,24772
0,wow- 1st Batman impersonator #LeonardRobinson dies after being hit by a car while trying 2 fix his &amp; then Batgirl #YvonneCraig dies #Ironic,24773
0,"When you always have lunch throughout the day then you ought to launch an app
State bank buddy 
#sarcasm",24774
1,"Absolutely true #netaji... #RAPE is not a big thing, #blame is!!! BTW hv u got the 1 person arrested??

#sarcasm https://t.co/ETlaqpdBAG",24775
2,Cutting down to fatten the pig #irony,24776
-1,"@ZerlinaMaxwell stop being such a liberal and attacking a good, God-fearing, family man #Sarcastic",24777
2,White Girl Salsa has changed its labels to Winking Girl Salsa...I wonder why #salsa #whitegirl #irony,24778
-1,"Sometimes it's good to just #read a good book &amp; detach from the digital world ... wait, I just tweeted that. #irony http://t.co/XUxi4cfew1",24779
0,"Yay,  bullpen... again!  #Dodgers @Dodgers #sarcasm",24780
0,Here's something I'll read some other time:  How to Beat Procrastination with Daily Training http://t.co/SYkWLEAdDl #sarcasm,24781
1,Batman is simply NOT impressed. #Batman #Parenting #NapkinArt #LunchboxDoodles #sarcasm #JusticeLeague #lunch http://t.co/8x4IFxiu6S,24782
2,@ricky_martin #IfYouGetThis1 #DosEquisANDheineken next to each other. #irony symbol of ingiz (moon) next to stars... Humor for over 21,24783
-1,Skateboarding accidents are fun! #sarcasm,24784
2,IU Football kicks off in 17 days. #sarcasm #whocares #nobowlingallowed,24785
-1,@SteveScalise I agree but most American don't give two shits about what's going on. #WhatDifferenceDoesItMake #Sarcastic,24786
0,"For those unaware, O'Reilly's Dad is a life coach #irony",24787
0,the experience of hearing hip hop music playing at trendy locales and then they make excuses to not let black ppl in smh #irony,24788
1,@weird_hist yeah ha ha ha. Hilarious to make light of plundering the victims of history. #sarcasm,24789
2,"I find it #ironic that I'm staying at the Hot锚l D'Angleterre, but none of the staff speak English...  #solotraveldiaries #frenglishtime",24790
-1,Funniest thing is an SQL Injection working on one of the #AshMadDump search sites #AshleyMadison #irony #youHadOneJob,24791
2,"If this is the biggest of your concerns, welcome to real life. 45 whole minutes on a college campus?! Ugh. #sarcasm http://t.co/pFpNT0beXi",24792
-1,Don't forget to #BoycottTheZoo and other #abusementparks @zoonewengland #irony #peta #vegan #StopCrueltyMA #notours  https://t.co/vtIW3bQUZd,24793
0,Sex On The Radio. #Anthem #Ironic,24794
0,"celebrating 69th independence day, but still 95% of the indians dont get access to education despite #RTE 
#IRONY #incredible #india",24795
1,Like one disc wasn't enough! #ironic https://t.co/QHsFKYypUb,24796
2,Losing my festival V at V festival this weekend #Irony,24797
-1,#sarcasm fun: Help declining #fish populations; kill manatees &amp; groupers  http://t.co/KzBhKe4wpV,24798
2,"@business ""Half-dozen"" sounds more reasonable than ""six?"" 6 can be lucky in China http://t.co/JLoSYaCHiq &amp; https://t.co/tMO9SVq1zo :) #irony",24799
-1,First day back at work in the library &amp; my boss left me two beautiful piles of periodicals. #sarcasm http://t.co/JKNhqleauz,24800
0,"I keep forgetting how tall I am, I'm so glad everyone reminds me when I see them #thankgod #almostforgot #sarcasm #lankyandiknowit",24801
0,My location today was so subpar. #sarcasm #myjobrocks #pei #parkscanada #peimakeupartist #summer #bts鈥?https://t.co/tv3DVDPK2S,24802
1,How the hell did he get to the gate? And he was taken alive? @karenhunter #amazing #sarcasm https://t.co/535kbcsC1L,24803
2,I Love Math! 馃槏馃槝馃挏馃挒馃挀馃挃馃挓馃挅馃挆 #Sarcasm,24804
-1,Aww how nice... But you must miss our #Gurgaon right?! 馃槆 | #sarcasm  https://t.co/mvJsjulS1P,24805
2,Whew! It's #ironic that I've fallen #behind on my #augustphotochallenge and the last pic I put up was鈥?https://t.co/AdNnGsVUry,24806
-1,Just found out that I have Polish and Germany heritage in me... #Irony,24807
0,"@ColourB4 is that supposed to be funny? ""Root of the problem""? Ohh how hilarious #GetAGrip #Sarcasm #Cretin",24808
0,@TWC 's promised 50 Mbps speed internet!!! haha...what a joke! #twcsucks #internet #speed #sarcasm http://t.co/u9936JHOTu #speedtest,24809
1,"All us black guys wanna do is be wanna be thugs, smoke weed, sag, act hard, ball in sports, fuck hoes, and make bad grades. #Sarcasm",24810
2,So what happens next after  #MoodOfTheNation is know to all? Rest in peace ?? 馃槀 #funny #Sarcastic,24811
-1,@NFL cracking down on domestic violence but promoting fights in training camp. #seemslegit #makessense #irony #hypocrites @NOMOREorg #nomore,24812
2,Josh Duggar for President! #sarcasm What a loser  https://t.co/YWXKZUtJHZ,24813
-1,"@hamsterwatch much #irony in the John 316 one, a greasy burger wrapping waxing poetic about eternal life #bb17",24814
0,"Just left Tesco having bought ingredients for dinner and Kate Bush, this woman鈥檚 work comes on shuffle #ironic",24815
0,@cityofcalgary Another expensive redundancy with little to no basis in the real world where the rest of us live. Great work guys. #sarcasm,24816
1,Just updated #ios to 8.4.1 #applemusic update. Well haven't been using apple music since launched.!!! #irony,24817
2,#Ironic that @HillaryClinton is about to go down faster and harder than #Nixon at #Watergate #tcot #PJNET http://t.co/sooWpu9AJU,24818
-1,"The one day I could sleep in, my body wakes me up early. #why #ironic #imgettingold",24819
2,searched up eminem wont back down on youtube played and agent 47 with the song #irony,24820
-1,"Paisley Jnr emerges from political wilderness to advocate excluding SF who are democratically elected. The DUP ""Democratic"" Unionists #irony",24821
0,2 full backs playing in a middle five in a 4-5-1. What was probably needed but will it be viewed as negative by #swfc fans? #irony,24822
0,@News12LI need to ban #jeeps #sarcasm,24823
1,"In federal prison, all of Jared's foot longs come with mayo. #EatFresh #Irony",24824
2,@NowThisIsFunny  Tho' I have been known 2talk in my #sleep so... #joke #jokeoftheday #sarcasm http://t.co/fqwqDqSSQw http://t.co/3pzR5rIggK,24825
-1,Just saw that Olive Garden favorited a #sarcastic tweet of mine. They didn't get the #joke.,24826
2,Still no place 2 live but I'm packing like I'm moving somewhere lol..it will be an interesting week 2 say the least lol #Positivity #Sarcasm,24827
-1,@SuperLeaguePod always find it funny when Saints fans sarcastically cheer when given a penalty. Yep thats ref's favourite team Saints #Irony,24828
0,#irony watching Friday on a Saturday. #actingoutallmyfavoritescenes #byefelicia #albuquerque鈥?https://t.co/cX6WGEwutj,24829
0,I Love When People Capitalize Every Word In A Sentence. #Sarcasm,24830
1,"HA! She should probably just stick to Total Divas, but good for her. #Sarcastic #SummerOfSlams   https://t.co/z9r6uQ7xjH",24831
2,"And he is a chairman of Kashmir committee #Ironic
 https://t.co/Vm8xah5afj",24832
-1,I really don't know how I'll cope without #OneDirection in my life. #sarcasm,24833
2,"Pro tip: Eat a large packet of toffee popcorn right before HIIT. 
#sarcasm #vomit #gymlife鈥?https://t.co/OAcVQfWsff",24834
-1,"Me: ""Hey Brooke can you turn down the hipster?  Momma Cutshall: ""Wait, what's playing? I don't hear anything"" #shewasserious #sarcasm",24835
0,#Opinion: No #brand's #campaign needs a #hashtag. Ever. https://t.co/pW2T4OWAjP via @digiday #irony,24836
0,I do! I really do! Lol...#noidont #sarcastic https://t.co/sltP8Bovan,24837
1,I love anxiety attacks 馃槏 #sarcasm,24838
2,"#HowNotToArgue Behave according to the dictionary definition of a bigot, while talking of bigotry. #SadPuppies #Irony http://t.co/5wKISgRPmK",24839
-1,@GlendaMcRose Maybe he's coming to hand out gold and church lands to the poor people! #sarcasm,24840
2,"Siri Saves Young Man's Life, Says It Took 5 Times For Siri To Understand Request http://t.co/iSOWOSpcmT
#Siri #Technology #News #Irony #RT",24841
-1,@MJones1979 Yes - we had a yellow ball in the sky and a balmy breeze too! But sick children galore! Too unwell to enjoy it! #irony #grrrrrrr,24842
0,@doliversub13 I'm surprised you guys were allowed to sit there what with all that Adidas branding behind you ;) #sarcasm,24843
0,"I'm just glad we bought that new defence we so desperately needed, because imagine the mess we'd now be in if we hadn't. #sarcasm",24844
1,When cars run lights and ignore stop signs it just makes the morning run all the more exciting! #runchat #sarcasm,24845
2,Wash away your #weight worries w/ the #H2O #diet. *Disclaimer - switch on #sarcasm mode* https://t.co/48UqYw50ji,24846
-1,"Left winger complains about the ""faux outrage"" on Twitter.  Excuse me whilst I laugh hysterically. #irony #auspol https://t.co/04a5Lnhz6G",24847
2,@FreeBeacon this new style oozes #irony,24848
-1,Looking forward to 11 hours of thrilling inflight entertainment on United. #united #sarcasm http://t.co/eOGKO2UISH,24849
0,Good thing they all went to bed early to be ready for the veto 16 hours of sleep a day just isn't enough #sarcasm #bb17,24850
0,It seems strangely fitting that my church would preach a sermon on Biblical community the Sunday before I return to @tayloru #irony,24851
1,There's nothing like workin' in a field where people from the outside have the answers to your questions #ironic #consumerbehavior #mktg,24852
2,"I'm really pleased for it. Well done, life-saving equipment. @BBCLookNorth #BBC #DayAfterResultsDay #Irony https://t.co/ndKYLyyK3m",24853
-1,I wonder how many will still rant about commentators having a Melbourne bias for this one?? #irony #aflgiantsswans #goswans,24854
2,Pak is yet to admit &amp; feel ashamed that Osama Bin Laden was caught &amp; killed in their own friendly neighbourhood #Irony,24855
-1,What does one do if one is allergic to anti allergic lotion?? #Irony,24856
0,Just found a black fly in my Chardonnay #ironic,24857
0,@Ca_via_GreenBay yes as alwsys #sarcasm,24858
1,@Snide_Dawg #sarcasm 馃槀 i wish i had to get a new fossil watch,24859
2,WiFi cut out in the middle of trying to order Internet for my new place. Is that irony? I can't tell anymore. #irony #orjustcoincidence?,24860
-1,#IRONY #HYPOCRISY RT @tedcruz: We gather to take a stand against religious bigotry and intolerance. (cont) http://t.co/A8MXR0Vz5t,24861
2,"@LenKasper I want hawk, would love to have a whole inning of silence when cubs are losing #Sarcastic",24862
-1,@SW_Trains I'd love to but unfortunately you can't if you live in the South West #ironic,24863
0,@Are0h Sit with your tweet a moment... just a moment.  Now let's talk about racism. #Irony #FightingRacismWithRacism #Hypocrite #Derp,24864
0,Photo: Wired man was caught in a wire . #irony http://t.co/J5TKu3k0cr,24865
1,@dungenessstudio Made me laugh. Perigo is my favourite word when in Portugal. Gets me out of trouble #irony,24866
2,Oh cool now they're blasting the AC. This is great for people like me who are always freezing. #sarcasm,24867
-1,Found out @iamjojo is getting ready for a new album release and now this is stuck in my head! #getout #ironic http://t.co/PhpeTh2g1z,24868
2,I'm sitting here writing about zero calorie sweeteners... Whilst eating chocolate biscuits with a high sugar and calorie content #irony,24869
-1,"@Espngreeny Well that settles it. Move over, #Spieth . #Tiger is back. #sarcasm #fluke",24870
0,Tiger has become the ultimate cocktease #irony #perkins,24871
0,My dad sent me this: http://t.co/3nWQer1F6I 鈥ut I'm not sure I will want my kids someday to spend so much time on the computer! #Irony,24872
1,@KLSouth @conserva8 Finally @JebBush gets some support!  #sarcasm #DonaldTrumpforPresident no #RINO,24873
2,Today I got teach a French student about French grip. It was glorious. #drummer #drumming #drumming #musiceducation #VicFirth #irony,24874
-1,He was a 5 star recruit tho... Lolol #sarcasm #footballdoesntcareaboutyou https://t.co/9adqAsxuZT,24875
2,"Sarcasm again 馃槇 girls this days. Tsk tsk (me shaking my head)

#sarcasm #sarcastic #hard鈥?https://t.co/HeRXZcQ5u2",24876
-1,Reading John Henry Newman's Lectures on the Doctrine of Justification on campus of Presbyterian college. #irony,24877
0,I keep seeing rules for dating my son posted by teenage mom with toddlers #irony,24878
0,Wouldn't surprise me if venkys went after big Sam. #ironic #rovers #fairytale,24879
1,#mondaymotivation #irony a litre of Petrol costs less than a kilo of onions 69.44&lt;72.00 ab bhooke pet gaadi chalao,24880
2,Creative Un-Apocalypse. The #irony of reading this on free @NYTNow app is not lost on me.  http://t.co/EdIKrO8ogQ http://t.co/u3BOiZpoga,24881
-1,A number of those caught up in the hack work at the Department of Justice and 鈥?#irony 鈥?the National Security Agency http://t.co/j5wV2IQ9rF,24882
2,@IraMongolia Just did buddy! We really loved Mongolia! 馃槂 #sarcasm,24883
-1,@KermodeMovie @CentralPictureH I turned up expecting a Richard Kiel tribute event鈥?#ironic,24884
0,#i love this #Ironic #couple!!!! #fantastic!!! hishouseofcards hishouseofcards 馃憦馃徎馃挴馃敐馃暆鉁旓笍馃憡馃徎!!!!! https://t.co/MMlQN0YGgu,24885
0,"You know the creepy crowds in the Hunger Games? 

America. Ninja. Warrior. #Irony",24886
1,Yeah..course you did luv! #sarcasm http://t.co/4s8FlPCIc3,24887
2,"@cfishman I've long argued that we should dump all that lettuce acreage and get back to growing good, honest alfalfa. #sarcasm",24888
-1,"Boss: ""Have a great vacation if we don鈥檛 talk before then."" Me: ""We'll talk tomrorow. Am I still allowed to have a great vacation?"" #sarcasm",24889
2,Bbq'ing in the rain is the best #sarcasm,24890
-1,I couldn't imagine #sarcasm https://t.co/aCVNfvOxKV,24891
0,Too soon ? Nahhhhh 馃槀馃槀馃槀馃槀馃槀馃槀馃槀 check out the shirt 馃槀馃槀馃槀馃槀馃槀 #irony https://t.co/pnPBPxviyf,24892
0,"Sad, sad #irony . . .
I have to euthanize my cat on #NationalDogDay 
RIP Princess Leia - you will be missed 馃槴 http://t.co/PlLZHjw5Bl",24893
1,nun of yall missed me though #irony,24894
2,Not much better way to start the day than having an accident! #sarcasm #everyoneisfine #onlymypocketbookishurt,24895
-1,This weather is good for running! #sarcasm looks like I'll be finding a treadmill... #mark320,24896
2,Yall komin at future for doin acid but ya mama &amp; aunts was shootin heroin in they veins while yall was outside playin 馃槀馃槀 #Irony,24897
-1,@littleeliongirl @LCFC fans throwing the racism card blimey their players are like a walking fucking UKIP rally #ironic,24898
0,Obama's on Wall St. losses.. Ppl are frustrated so I did that while playing golf in Martha's Vineyard in support of Occupy Wall St #sarcasm,24899
0,In Provo there's about 2 females/male. So girls are probably gonna end up alone. Remember that next time you ignore my texts 馃槀馃槀馃槀馃槀馃槀 #sarcasm,24900
1,learning to live.. living to learn.. tweeting to prove myself intellectual.. #thisismybio #feelfreetocopy #Sarcasm,24901
2,"First #COAS went to Italy thn Britain Delegation cme to meet #COAS now it's Ch.Nisar's turn ....
#Irony 
#PackUp  https://t.co/umMbblvv9u",24902
-1,The most popular song on the radio perpetuates a patriarchal society yet is performed by the embodiment of an empowered woman #irony,24903
2,Good job @KTLA doing story on someone being found dead in an @Uber then cut to Uber can pick you up at the airport. #irony,24904
-1,"Mind the last sentence, frightening indeed #irony  #refugeecrisis @Open_Europe  https://t.co/j3H0rPEitt",24905
0,Is it weird that I write pop-punk songs from my perspective as a dad? #irony,24906
0,"Want daily dose of #Humor #Sarcasm and Good Content? Follow @NumeroUnity 

#CloseupFirstMoveParty
#StarMoviesSecretScreening
#MeizuinIndia",24907
1,@jesshopp getting punched in the face at an REM show in 1986 and called a faggot. #irony,24908
2,The positive #irony of illegal fishing vessels being strategically sunk to create new dive sites and ecosystems *smug face* 鈽猴笍馃惉馃悹 #scuba,24909
-1,"A lot of bad mashups/Bootlegs of Waba out there but this one is the best one 馃憤馃徎 #Sarcasm

https://t.co/TPwPnKWixW",24910
2,This is news we did not know! #Sarcasm #stillsoexcited https://t.co/aAygqjxEsC,24911
-1,"#GreatestThingEver. TV froze for 5 mins, then comes back on to a #xfinity #comcast commerical about service calls. #sarcastic #x1issues",24912
0,Bella's playing hockey is the main reason why the ducks should sign and they're great playmakers #Sarcasm #TotalDivas,24913
0,Not working next Tuesday night so looked to see if Dunston are playing. They're away at West Auckland 馃槀馃槀 #irony,24914
1,Diamond &amp; embroidery units in Surat to remain closed bcoz owners r participating in #PatidarAnamatAndolan rally for #Reservation #Irony,24915
2,Wow my life proof case does such a fantastic job protecting my phone #sarcasm,24916
-1,@OlyLister @DPJHodges @MattBrookes3 Ok Corbyn meets anti-semites and extremists and you call for balance by those reporting it. #Irony,24917
2,There's nothing you can do to stop a black person from being violent #sarcasm #butfolksbelievethat,24918
-1,"Not that reading Judith Butler and trying to distinguish between New Historicism and Cultural Materialism weren't fun too, of course. #irony",24919
0,"@donlemon And now Fox News has created hate for voters on the right. all these years, and it back fired in their face with Trump. #Irony lol",24920
0,"@blythebrum No, no, no... Star Wars fans aren't protective of their franchise's iconical nature at all. #Sarcasm",24921
1,YOUTUBE: Stiles Stilinski 鉁?Some Of Us Are Human [THC] #stilesstilinski #sarcasm #his #only #defense #broken https://t.co/SNO6TbkQf6,24922
2,"Ya ever sneeze, and nobody says Bless You, and you just wanna yell ""BLESS ME MOTHERFUK..."" Oh.. #CantSayItLikeThat #IRONY #comedy",24923
-1,"@vid_icarus @2dAmMuslim @ANDAASONSAN @mumbly_joe @SsRP5 yea, with the lolphysics the mako was a lot of fun #SARCASM #YESIMBEINGSARCASTIC",24924
2,@religareonline really nice day to promote this in twitter #irony #blackmonday,24925
-1,#irony a Robinson glass truck with broken glass,24926
0,Drove by the Mesa #mormon temple today going to an appointment. That area has completely gone to crap. Not a safe area. #irony,24927
0,. @pxmourlo was clearly upset over @justinbieber at @LeBeachClub and Facebook took notice! #Montreal #sarcasm http://t.co/NI4GQjUJsm,24928
1,@Team_Barrowman you have to be careful with phone in pool my waterproof Sony z2 turned out not to be #irony,24929
2,@FootyHipstar @AlexanderCarr_ The outrage when someone out Chelsea's Chelsea.  #Irony,24930
-1,You're not allowed to be offended.. I was being sarcastic??? I also said no offence so who's the real victim here? #sarcasm #British,24931
2,@Mike_Calliste rue is also in hunger games #ironic #ornot,24932
-1,"Oh, school... I love you already.. #sarcasm 馃樂",24933
0,When will the madness end?!  #donaldtrump #trump #bigot #racist #irony #busted #madeinmexico鈥?https://t.co/6kI52ft9Qf,24934
0,@J_Straw_KS @calicombo @FoxNews @Watchdogorg Damn! Millions of emails missing? http://t.co/ntbWg6N06X #GOPfailure #Hypocrisy #Irony,24935
1,@CopyrightLibn I need #hashtags to detect #sarcasm . I know plenty who think they are above levers.,24936
2,The panic begins with the first one to say 鈥楥alm down!鈥?#funny #sarcasm,24937
-1,The S&amp;P playing around the 1929 level just makes it more fun #irony,24938
2,A good day for the @BigLiftHFX to test out the heaters on the bus. #sarcasm,24939
-1,@FF_XIV_EN Hey! So glad that Ultros went down so close to weekly reset for Esoterics cap. Keep up the great work! #sarcasm,24940
0,@Cewing3 @UberFacts what are the odds? #Ironic,24941
0,I guess it's OK for you to live out your dreams as a rapper while that producer hopes their dreams get fulfilled #sarcasm,24942
1,@AmericanAir Really appreciate that your customer service responded to the complaint email I sent a week ago.  #sarcasm,24943
2,"@karleburford Naw,, if Banksy knew me.. He'd get why. I can't afford him, middle class gal. He'd get it. #irony",24944
-1,The struggle of making your first tweet. #irony,24945
2,"On a brighter note, A ten year old just tried to check out 50 Shades of Grey. #Sarcasm",24946
-1,I love reading about depressed people talking about their feelings #sarcasm,24947
0,oh goody...can you sense my #sarcasm https://t.co/WC7GZibPWl,24948
0,@DrBiscuits1 @J0k3rR1s35 @Duppi @runamauk @blakesaj71 lol if i disagree with you I am a fascist #irony,24949
1,Yass the sevcobot just RT'd a zombie for using sevco in a chat with me #irony,24950
2,"As a father, try to support girl gamers. Checked out streamer this AM, greeted by rude follower. Taunted with 'bye felisha' #irony #stupid",24951
-1,"#Trump deports belligerent @jorgeramosnews from presser, who is allowed to come back in when he agrees to follow the rules. #Irony",24952
2,"If I don鈥檛 make it through this paper alive, at least I died doing what I love: writing about Salmonella MLST #irony #painintheass",24953
-1,Looking to connect with other #funny #sarcastic #crafty #positive people. Where do you find you out in the twitter sphere?!,24954
0,"Just got the first OSX ""bluescreen"" I've ever had in 7 years, and it was due to a Microsoft Outlook glitch. #irony",24955
0,"made a negative judgement call about a professor just based on the syllabus, but now I think this will be my most interesting class #irony",24956
1,@PANYNJ @PATHTrain I LOVE that the WTC station has nothing to indicate when the next train is coming.  Info like that is stupid! #sarcasm,24957
2,"Everyone DESERVES an OPPORTUNITY  
Everyday, everyone PASSES up an OPPORTUNITY.  #irony",24958
-1,"Is it planned #irony that #graffiti #artist #Banksy's #Dismaland bans spray paint and has a Gift shop?  

http://t.co/hwX5RgMQ3q",24959
2,"'Good Job, Good Effort!' Dynamo!!! https://t.co/C1wnzmSczr #sarcasm",24960
-1,Related: the writing is going really well. #not #sarcasm #readthelasttwet,24961
0,@FootySuperTips Then he comes on and misses a point blank sitter #Irony,24962
0,He who smiles in a crisis has found someone to blame #funny #sarcasm,24963
1,Good Job Guys! #sarcasm https://t.co/wlBybkI6Ve,24964
2,Ok.. so @robmovieworld lets you order online.. and writes you a stub when you get to the cinema. #irony,24965
-1,I love going to work,24966
2,#sarcasm,24967
-1,Always a great sign #sarcasm https://t.co/a0RuMvaQml,24968
0,Big Surprise: Harvard Study Shows that #Sarcasm is Actually Good for You http://t.co/An9QRjaPa9 http://t.co/8mWc9ZVkqt,24969
0,Its funny Draymond Green talkin bout Whitesides scorin...like he wasnt left UNCOVERED the entire #NBAFinals #Irony,24970
1,So @ashleymadison's users feel betrayed by the website? #Irony,24971
2,Every smoke break is breaking Don #irony @ Jack's Goal Line Stand https://t.co/0YZqaHTaz2,24972
-1,"#FourYearStrong #Ironic #Music #Lyrics - Get ""Four Year Strong"" - ""Ironic"" for #free on 鈥?http://t.co/i2CPLYEVkb http://t.co/MtHLD64fVn",24973
