sentiment,message,tweetid
-1,"Vou ao what's, tenho umas 15 conversas, respondo a 2/3,e saio do what's :)",21762
0,"e sem falar da formosura que teu sorriso tr谩s, e que mesmo sem ouvir tua voz, eu penso em n贸s 鈥?eu amo essa m煤sica (muito) :)) https://t.co/0K4HUss9yZ",21763
1,"@classicpoc verdades querida, e olha que sou little monster :) n茫o fa莽a a alienada problem谩tica",21764
0,3 s茫o s贸 rosas :),21765
1,馃搶 icons 馃 fav/rt se gostar/salvar 馃 marque o projeto se usar :) /duda https://t.co/24g0qyOdnH,21766
-1,"Sim. Hahaha. Sou Te-dom :) 鈥?d谩 pra perceber pelo seu jeito mesmo, n茫o poderia ser outro haha https://t.co/CnKTzmFIhc",21767
2,@gabrieladsca Mas ta indo bem no franc锚s :),21768
2,"Se voc锚 encontrasse um g锚nio da l芒mpada, quais seriam seus 3 desejos? 鈥?Ter sorte na vida, sa煤de para a minha fam铆lia e ser rica 贸bvio :))) https://t.co/LzM7O1wkFv",21769
-1,Recebi 1001 mensagens 馃挍馃い Epa eu agrade莽o mesmo muito a todos os que se preocupam comigo :) e prometo que vou melhorar,21770
0,"Yay, vou ter de me levantar 脿s 7h mas continuo acordada porque sou uma paran贸ica do crlh :)",21771
1,@Emanuele_Valle Gosto muito de twuittar contigo :) independente de que concordemos ou n茫o (at茅 pq este 茅 o bojo da democracia),21772
0,Que fominha :),21773
1,Tenho completamente no莽茫o que tu n茫o me mereces :),21774
-1,S茫o quase 4 da manh茫 e est谩 um russo de baixo da minha janela a falar ao telem贸vel :),21775
2,@Gabsu77 Ficou bom :),21776
2,@deadinsidekkj ent茫o omg :),21777
-1,"Se voc锚 encontrasse um g锚nio da l芒mpada, quais seriam seus 3 desejos? 鈥?Ter dinheiro Ter sa煤de Ter mais 3 desejos e manter um loop :) https://t.co/rzFOWTxGQm",21778
0,Me chamem na dm pra conversar :),21779
1,"a conversa que tive com a diretora da escola hoje, me deixou muito pensativa, moiado :p",21780
0,"@lucaspinkman21 Sim, pra sempre cebolinha :)",21781
1,@Rhaisa7 Valeu :D,21782
-1,@marcelarras Se n茫o provar 茅 mentira :),21783
2,"Em vez de ficares no Twitter, responde-me :) obrigada beijinhos &lt;3",21784
2,"@melaboura j谩 cola l谩 miga :) vamo cum锚 junto no bandeco, pixar muro, usar droga, tacar fogo em profa racista, estudar muito e frequentar todas aulas",21785
-1,"Se voc锚 encontrasse um g锚nio da l芒mpada, quais seriam seus 3 desejos? 鈥?Acabar com a pobreza e a viol锚ncia no mundo e ser feliz :) https://t.co/5ohpiU0Y8W",21786
0,@evalouisedml sinto que pode acabar dando certo :),21787
1,"@_zerika Sim, comecei a procurar semana passada! Haha. Por enquanto j谩 rolaram umas entrevistas :)",21788
0,S贸 vem Super Bowl com J-Lo :) #VMAs https://t.co/pRxP4oFhPR,21789
1,"@igormirandasite Sou Deep Purple (j谩 come莽ando pela cor 馃挏), e porque eles s茫o uma cornuc贸pia de sons, d茫o o toque m谩gico na vertente do blues, hippie progressivo medieval (茅 o que sinto, ok?!). Fora que o Jon Lord, um dos mestres do teclado, tinha um ""moustache"" deveras sexy. :)",21790
-1,"MB - 茅s mtoooo lindo, gostava de conhecer :)",21791
2,@luh_silvs1 Olhe eu :D,21792
2,"@filipemarruda A gente podia rever os gastos com uma auditoria da d铆vida por exemplo, que consome mais de 50% do or莽amento... ao inv茅s de contrapor ensino superior e pesquisa com b谩sico, por exemplo :)",21793
-1,Inclusive passando p lembrar vcs :) https://t.co/i0G60DOqDk,21794
0,@memsguk Eu ia com certeza ser o chenle porque a铆 eu metia o beij茫o no Jeno :),21795
1,Abra莽o apertado foi esse mds 馃槏 鈥?Muito bom :) https://t.co/hLYDaHXkFJ,21796
0,@ALucas01242006 vc nao leu o outro tweet :P https://t.co/qNpMb6Id8E,21797
1,"Opa, j谩 茅 August 21, 2018 at 12:00AM, hora de almo莽ar :D",21798
-1,@ber_zarp @calc4ntara Aparentemente meu c茅rebro me odeia :),21799
2,"@sweetomfelton barbs, ultimamente to preferindo pronomes masculinos, mas pode usar qual voce quiser :) e o seu??",21800
2,Tem rem茅dio para isso. :)) https://t.co/7COeenOHd0,21801
-1,@CamWood_ Wood! Satisfa莽茫o falar contigo :),21802
0,meu cabelo t谩 muito cheiroso pra amanh茫 eu fazer ed f铆sica e ficar uma merda dnv kk :),21803
1,"@marcusffc_ @crfjuniu Mais do que vc j谩 faz? Vc faz muito pior, vc faz at茅 eu chorar :)",21804
0,Pra garantir tomando duas aspirinas. :),21805
1,"Fiz um papel organizando minha rotina e com direito a hor谩rio de estudar TODOS OS DIAS Eu tenho que consegui duas mat茅rias te贸ricas e duas bem de exatas, mais dois projetos eu :) to :) fodida :)",21806
-1,"@palhacodanfl Vindo da comiss茫o do Pederson, eu acreditaria se eu fosse Colts :)",21807
2,@joaquinvila13 Capaz me mates o capaz no :),21808
2,"@backerydaids te entendo, minina...tenta pensar que vc est谩 mais gorda do que 脿 x tempo, e n que vc est谩 somente gorda, isso me ajuda a n me sentir mal por ser magra e ainda assim me incomodar com esse tipo de coment谩rio :)",21809
-1,Ontem e hoje fiz coisas comuns em lugares incomuns... dias novos :),21810
0,"Obrigado @allantercalivre @terca_livre @conexaopolitica e @RenovaMidia por fazerem jornalismo de verdade, esse ano ser谩 meu primeiro voto, e gra莽as a voc锚s, estou sempre aprendendo e descobrindo a verdade de fato.. Sucesso!! J谩 est茫o nos meus favoritos :) https://t.co/v7GTVSufGG",21811
1,sou apaixonado por ti 鈥?aiii 馃挍 me chama se quiser :) https://t.co/KH2jKuNFRu,21812
0,"Se voc锚 encontrasse um g锚nio da l芒mpada, quais seriam seus 3 desejos? 鈥?1-Dinheiro 2-Dinheiro 3-Dinheiro :)) https://t.co/0ai09TwwTe",21813
1,"Respostas q dou pois cansada: 鈥渃om 谩gua, igual vc lava o seu :)鈥?鈥渘, ele 茅 imperme谩vel! Haha, brincadeira. 脡 um cabelo normal igual o seu :)鈥?鈥渉aha 馃枙馃徎鈥?鈥渘 茅 moda, 茅 beem + q isso.(Fica nisso mesmo pois pregui莽a) 鈥渆m pensamento 鈥渏谩 tocou n茅 fdp鈥濃€?鈥渢alvez pq a minha ra莽a 茅 negra?",21814
-1,Qual teu insta? :) voc锚 茅 mt linda e parece divertida tb kkkkk 鈥?dnvdani https://t.co/DrrWYVlIal,21815
2,Adicionei um v铆deo a uma playlist @YouTube https://t.co/owAeDWHyoR Receitas e Dicas - Fatias Hungaras Maravilhosa :D,21816
2,"@ICKMDG somos rivais, olha s贸 ISJAOIJS ent茫o, n茫o, na verdade n茫o... mas to bem de boa em rela莽茫o a isso, s贸 espero n茫o demorar pra fazer amizades :)",21817
-1,sem saco pra gente sem empatia :),21818
0,"@wesley_alvssss depois de tanto sofrer jogar o mesmo jogo as vezes 茅 bom. mas isso passa, a vontade de estar solteira tamb茅m e beijar bocas aleat贸rias s贸 por beijar tamb茅m. quando voc锚 encontra A pessoa, a gente entende o porqu锚 com os outros foi t茫o dif铆cil. :)",21819
1,"@ViniSchmi um dia vc chega l谩, n茫o desiste :)",21820
0,@venturieta @danielsansao chega aqui. :),21821
1,queria assistir um filminho antes de dormir MAS amanh茫 acordo 脿s 6h :),21822
-1,hoje foi primeiro dia de aula SIIIIMMMM pois 茅 c锚 v锚 to estudando de novo que loucura to fazendo curso de cinema no Instituto de Cinema :) https://t.co/n41iv0CFFK,21823
2,"Agora tenho de esperar que a m谩quina lave, porque preciso de uma para amanh茫 e j谩 n茫o tenho nenhuma lavada :))))))))",21824
2,Eh por isso q eu mando td mundo tomar n cu :) https://t.co/HvFJkHvL5B,21825
-1,@louisperfwt Duas htops e uma revesamento... Amo as tr锚s :) https://t.co/ymgqValXKS https://t.co/3L2SIZyTNl https://t.co/3bpcQ5PkTR,21826
0,@littlegirlshw voc锚 sabe qual meu otp que envolve voc锚. 茅 possivel que eu seja uma vkooka nesse jikook de voc锚s :) bearcela 茅 real bjos,21827
1,ainda bem que eu tenho ar condicionado no quarto :),21828
0,"@ferodrigueslipe @eduardisse Inclusive, ficou linda a foto! Ainda n茫o tinha visto :P 馃槏馃槏馃挅",21829
1,"@CamWood_ T谩 bom, at茅 ent茫o :)",21830
-1,"@anjinho60 Nossa, tinha esquecido tantas :-) Obrigada!",21831
2,@angelinfisher Ainda da tempo?? :),21832
2,"J谩 viu as novas cores ? :) #Exgamer, #Dualshock, #Playstation https://t.co/Q1hC3sdMNJ https://t.co/x1R4x60aVI",21833
-1,Oi gente.. voltei :D,21834
0,@assaf_vinicius Pede pro matheus que ele te da o off :) kkk,21835
1,@lgbteguk i s贸 vem :),21836
0,@thaislacaz Minhas contas est茫o no mesmo usu谩rio aqui do Twitter :P,21837
1,@KarinaLawliet1 pronto :) sempre quis me inscrever por茅m nunca lembrava hauahsjs espero que vc consiga alcan莽ar a meta,21838
-1,"@HullCity_Br Essa semana tem rodada, chance para n茫o aparecer mais nesses tweets :)",21839
2,"@chrno_schweppes aranha n茫o 茅 coisa de Deus cara, cachorro e gatos :)",21840
2,"@whaliens997 para n茫o perder a esperan莽a :) Mas com a ignor芒ncia, muitos perdem a esperan莽a e 茅 isso que eu n茫o admito",21841
-1,squad com os manos agora :D,21842
0,e eu ainda vou me culpar por isso :),21843
1,@yutareshi n茫o mude seu 铆cone por causa de garotos idiotas :) eles n茫o merecem o esfor莽o 鈾?Tue Aug 21 02:50:06 +0000 2018,21844
0,@pattaprateek @subhapa :) alternate to ****sua ?,21845
1,as vezes [sempre] minhas colegas de escola s茫o t茫o pat茅ticas :D,21846
-1,era o q eu queria antes n茅 ent茫o :),21847
2,"Voltei do jogo s贸 agr e meus dedos est茫o duros e im贸veis, detalhe que ainda preciso tomar banho :)",21848
2,@fullmigasamurai em itens: 1. fun fact do gado 2. manter os migo do orkut foi um elogio ss :),21849
-1,qq custa tentar :) https://t.co/LHMm9zAkU7,21850
0,"@carolguima12 Aa q amr, obg :)))",21851
1,"@demissuez @bchartsnet Ou da divulga莽茫o dela :), quem quer ser artista 茅 ela n茫o eu",21852
0,@radiostarbrasil #RadioStarGOT7 Eu sou a namorada do Mark Tuan :),21853
1,"ainda to chorando ne, mas to bem :)#VMAs #ArianaVMAs",21854
-1,"@xtraykids @nacttae morre a铆 com teu homem,vai :)",21855
2,mais triste e fudida que eu so duas de eu mesmo tomar no cu :P,21856
2,@Jneto66 Quem morreu?? Pq eu mesma t么 vivinha :),21857
-1,"Sem JB, sem VMA. Boa noite a todos :)",21858
0,Vou ver mais :)),21859
1,"eu vejo umas ilustra digital mto foda e penso ""hm devia fazer tb"" dai eu abro a netflix e desisto :p",21860
0,"Vai, tem M e G la :) mas 茅 o @estebantavares hoje conversamos e j谩 vamos fazer mais dos outros tamanhos :) https://t.co/UgkMWkCcLw",21861
1,@Conddinho @p40l0_crf @b_delaurentis Quem controla este perfil :),21862
-1,@ozuadento vou assistir! :),21863
2,a aline veio me chamar no wpp s贸 pra falar que t谩 passando mad max na globo :p,21864
2,@alerecaldess daqui uns dias a gente t谩 a铆 :)),21865
-1,hmm obg por mostrar qm vc 茅 de vdd e provar q seus amigos estavam certos sobre vc :)),21866
0,Sabem quando um gajo 茅 t茫o tudo o que h谩 de bom no mundo que vos apetece sentar na cara dele? Estou assim :),21867
1,"@isaa_tex Que nadaaa, bgd haha :)",21868
0,@rubslb Bons tempos. 脷nica preocupa莽茫o era se havia bola para jogar no intervalo :),21869
1,"Acho t茫o lindinho voc锚 falando da sua namorada :) me diz uma musica que te lembra ela 鈥?Me sinto eu, da Nolasco 茅 extremamente a cara dela https://t.co/FocvwFKvWA",21870
-1,@ezen_ E manda seu perfil a铆 tamb茅m. :),21871
2,vou meditar e dormir :),21872
2,@jessssmarques USB-C ent茫o? Haha parece pelo menos :p Na embalagem n茫o tem a descri莽茫o?,21873
-1,@karinnelesbica 脡 pq o pr锚mio n茫o define apenas n煤meros de streams e #1 define qualidade tamb茅m. :),21874
0,ESSA M脷SICA 脡 UMA DROGAAAAAA EU TO SURTANDO REAL!!! OBS: quero essa roupa :) https://t.co/FFTtmjQlrs,21875
1,@ezen_ Inclusive passa o perfil do Instagram do seu amigo a铆 que refer锚ncia 茅 sempre 贸timo. :),21876
0,to com 3% Diego meu querido com todo o respeito fica quietinho s贸 toca thank you logo 馃挄 :) #RadioStarGOT7,21877
1,@lanagiacomin Assiste The Cloverfield Paradox e me diga se 茅 bom :),21878
-1,esse tamagoshi t谩 salvando kkk renatinha t谩 de zapp :)),21879
2,"mano voc锚 茅 muito chata mds 鈥?ai eu sei, obrigada :) https://t.co/wiwE7a9LI9",21880
2,Cardi B 3 vmas na sua estreia :),21881
-1,Mundo real todo mundo tem medo de golpe militar. Em #shingekinokyojin todo mundo torce pelo golpe :P,21882
0,Recordando :) Lilimar Daniela Mv https://t.co/Xu6EHoe3vB,21883
1,@porradeiv Oxi de essa opini茫o por vc lindao ... Pisa menos VMB :),21884
0,amanh茫 algu茅m me acorde ao meio dia sff quero chegar viva ao crato e com bebida de prefer锚ncia :),21885
1,@payneronic vai ficar lindo sim :),21886
-1,no Grupo de Estudos (Freud e Lacan) l谩 na USP tem uma menina que lembra a Maria Ribeiro. :),21887
2,"@ldjdjdjsksnsbvd @whorbicth Prazer sou uma pessoa sem 芒nimo nem um, e estou falando com voc锚 :)",21888
2,@JoaoAita1 Brincadeira eu voto em voc锚 :)),21889
-1,23:47 Bobylokko: compra o restante das minhas lum berry ai 23:47 Bobylokko: assim n brigamos pelo mkt 23:47 Bobylokko: :p,21890
0,@rita_andres deus n茫o d谩 asas a cobras :),21891
1,to com muita raiva :),21892
0,"@pockydee Tenho f茅 que vai dar tudo certo a铆 pra voc锚, no final :D",21893
1,Parece que o meu irm茫o desligou o pc :),21894
-1,Obrigado pela boa sorte haha :) Tu n茫o acha que a amizade seria afetada caso eu recebesse um n茫o? Esse 茅 o meu maior medo porq... 鈥?Talvez? Sou a pior pessoa pra aconselhar nisso pq se algum amigo se declarasse pra mim e eu falas... https://t.co/2gtYs1hQO9,21895
2,"te adoro mas n茫o faz sentido algum tu 鈥渙diar鈥?a Manuela por causa do teu ex 鈥?n茫o odeio ela n茫o!!! aconteceram umas coisas a um tempinho atr谩s e eu n concordei, apenas isso :) https://t.co/GdRsPHYndR",21896
2,preto em alta no youtube :D,21897
-1,"@jumancin ju, acabo de ver que 茅 seu anivers谩rio e acho que ainda d谩 tempo: parab茅ns e vida longa :)",21898
0,Voce fica tao lindo quando faz cara de bosta kkk 鈥?ESSA 脡 MINHA CARA NORMAALLLL. Mas valeu :) https://t.co/WACF9NvsAz,21899
1,"jantei na casa da minha sogra, e jantei dnv em casa, tudo ok por aqui :)",21900
0,"@henriqueavr hahaha agora que disse isso, eu quero criar essas parada :P",21901
1,Me siga no Instagram 馃憠 @marcosmyllercantor 馃憟 E fique por dentro de tudo :) obrigado .... .... https://t.co/qlRfIxNwtL,21902
-1,"nunca me esque莽o de uma palestra sua que assisti no eac茫o...ela me fez refletir mt,thanks tio Diogo!! :) 鈥?De nada. Deus te aben莽oe! Tmj https://t.co/A1yH77IhjZ",21903
2,@Perobensee p么! a gente precisava jogar mice and mystics de novo (espero q n茫o seja dele q vc cansou :p),21904
2,"@Regesmaia h谩 quem ache bem menos absurdo um candidato que se posicione radicalmente contra o estrago deixado pelo presidi谩rio, 茅 uma quest茫o de afinidades. ou vc est谩 sendo radical? :)",21905
-1,ent茫o @ que talento? vai ver VMAS la ta cheio de hinos talentos la tbm tem camila cabello :) #VMAs,21906
0,acho justo :),21907
1,"@avioesemusicas Acredito que possa retirar material do canal dele para seus v铆deos, ou at茅 mesmo gravar com ele :D",21908
0,@amoreiraaaaa Ningu茅m me obrigou a escrever aquilo :)),21909
1,Sofi211 est谩 viajando para o Acre ent茫o vou ficar aqui (Sim eu sou meio doida) :),21910
-1,@ff_george @_obergs @WhyNati N茫o estou contente. Porque voc锚 n茫o est谩 feliz :),21911
2,"dps desta vou dormir , boa noite :))",21912
2,@ZambeloDesign Obrigado amig茫o!! De cora莽茫o obrigado! 脡 rec铆proco :),21913
-1,"@Brenin_3 @fuckingczz @c3_DND Sinto lhe informar que o Campeonato Espanhol n茫o 茅 uma competi莽茫o da UEFA, amig茫o. Desculpe acabar com seu sonho! :)",21914
0,S贸 uma coisa. Estou muito apaixonado por sua fotinha 鈥?valeu haha :) https://t.co/BDSi00QqwK,21915
1,as vezes eu tenho vontade de criar treta nas redes sociais tipo chegar em coment谩rios alheios e destribuir 贸dio e rancor gratuitamente mas 茅 s贸 uma vontade mesmo nunca faria isso :),21916
0,https://t.co/StjnpKzu85 pra vc q esta passando por um momento dif铆cil :),21917
1,"@vangogwh Tudo bem, amor :) a noite 茅 sua eu permito",21918
-1,Achei :),21919
2,"Todo passado 茅 um quadro na parede, vc q decide se vai pendurar na sala ou no por茫o :)",21920
2,"Beb锚, vc prefere ""sunshine"" ou ""bela mia""?? Boa noite :)) 鈥?eu gosto dos dois :( https://t.co/N2sSfZZOWa",21921
-1,"Se voc锚 encontrasse um g锚nio da l芒mpada, quais seriam seus 3 desejos? 鈥?ver o nct nem q fosse de longe; reviver o bob em slc punk e ter muito dinheiro :D https://t.co/ZXEntP1bo6",21922
0,Terminei de fazer o formul谩rio da CEG de Comidas Asi谩ticas! Ent茫o essa semana ainda sai a CEG :)) Espero que participem &lt;33 ~ V.E.S 馃惎,21923
1,"""Agora voc锚s est茫o tristes, mas eu os verei novamente. Ai voc锚s ficar茫o cheios de alegria, e ningu茅m poder谩 tirar essa alegria de voc锚s."" [Jo茫o 16:22] Dias melhores certamente vir茫o! O choro pode durar a noite mas a alegria vem pela manh茫! :) https://t.co/lZrv7Kfqy3",21924
0,noite acabando bem :),21925
1,"Ap贸s um ano e meio tentando falar com algu茅m, finalmente consegui MERE脟O UM PR脢MIO por茅m n茫o tem pr锚mio melhor do que voltar a falar com algu茅m que nunca te fez nada :)",21926
-1,@WhistlerDick @bobanov_ @anabrnabic Jbg BG je selo :),21927
2,"O @orionpires reativou o canal dele no Youtube. S茫o muitas mat茅rias legais por l谩, como Rodrygo e Yuri Alberto na escola, o ""anjo da guarda"" do David Braz e o infarto de um torcedor num t铆tulo do Santos. Vale a pena acompanhar :) https://t.co/AzVSYauTmG",21928
2,Recordando :) Lilimar Daniela Mv https://t.co/prU22BWvEV,21929
-1,@lalalandbia Ele 茅 mesmo :),21930
0,N茫o precisa ter carro do ano Nem ser rico pra fazer uma mulher feliz A grandeza do homem 茅 medida por suas a莽玫es. E n茫o pelo que ele possui . :),21931
1,n茫o consigo dormir de tanta dor no p茅 :),21932
0,@ochocinco Acarter068@gmail.com :) #IssaCollegeStudent #GiveToAGoodCause,21933
1,N茫o consigo dormir :)),21934
-1,@luvasdeborracha para eu sei q tu me adora :p,21935
2,"o mais interessante da minha mente 茅 que quando eu penso: ""nao posso fazer isso em hipotese alguma"" meu corpo reage fazendo exatamente o contrario :)",21936
2,脡sjumamerda :))),21937
-1,melhor foi quando Bea chegou pq eu jurava que nenhuma das meninas ia :D mas ela e A foram &lt;3 e foi mt importante,21938
0,"@haushynka O filme continua o mesmo, 茅 que n贸s mudamos a percep莽茫o perante as coisas :)",21939
1,Com as minhas capacidades sociais (que s茫o uma merda) vou demorar anos a encontrar algu茅m que me suporte... Noutras not铆cias vou ao Lidl de manh茫 comprar barritas porque comi as do meu irm茫o :),21940
0,"Se voc锚 encontrasse um g锚nio da l芒mpada, quais seriam seus 3 desejos? 鈥?Ser rica Ter muita saude para mim e a quem amo. Estar rodeada de pessoas boas e amadas por mim. :) https://t.co/fPJ0Y6EkJp",21941
1,achei um filme legal :) to com sono :(,21942
-1,"Equil铆brio, sempre! :-) https://t.co/4eWmnbtzgA",21943
2,ok tenho a viagem daqui a 5 h e meia e n茫o tenho nada pronto :))),21944
2,@Emanuele_Valle Eu sei que foi uma pergunta sincera :) Vou tentar resumir... Eu tinha raiva do Bolsonaro. N茫o me conformava com tudo que era noticiado sobre ele. A铆 comecei a pesquisar mais a fundo e fui notando a distor莽茫o nas not铆cias. Muitas distor莽玫es. Veja: https://t.co/w0su7jNfg6,21945
-1,Entretanto perdi o piercing :)) a vida 茅 realmente bela,21946
0,@HiramYT_ MENTIRA :),21947
1,@katyhooligan amo seu fc tb docinho &lt;3! uaaau que lindooo *---*! temos que conversar mais por aqui :),21948
0,"Nao consegui ver o v铆deo hj, vou ver amanh茫 mesmo, pq to cansada demais e preciso descansar pra conseguir viver amanha :)",21949
1,@Noob52622435 eu sei que sou :),21950
-1,"Ningu茅m nunca ver谩 isso mas eu gosto de me iludir... de qualquer forma, pro @ykuuro, @SaikoMene, @oMeiaUm e @tawonauta :) (Foi feito 脿 m茫o, desculpa) https://t.co/fdyABTzoo1",21951
2,@holdingontojun esse gesto dela foi lindo demaissss ela ama tanto elas n茅? :麓),21952
2,outro :) https://t.co/YSi3M4bvJT,21953
-1,"Ent茫o... me for莽aram a mandar isso, se a tela quebrar desculpe, e eu acho que quase todos os meus amigos fizeram isso e eu n茫o tenho muitas pessoas pra marcar @Turmix_Victor14 @nenem_da_moon @_Deus_Terra 脡 so essas pessoas mesmo, pq n茫o coube :P E eu so tenho duas fotos boas https://t.co/zbeFyLC0Rz",21954
0,@yelyahbailer ai brigadaa :)) vc tambem consegue acredite no seu potencial,21955
1,"Amanh茫 tem a aula do crush que apaixonei semana passada, rsrsrsrsrsrs :)",21956
0,manda uma perguntinha :) https://t.co/GO7PMme3p6,21957
1,"@houiscreens Eu N茫o Sou um Homem F谩cil, na Netflix :) 脡 genial",21958
-1,@Pietr0_0 eu te amo :))))),21959
2,Tanto faz :),21960
2,"https://t.co/vHwhCulQjs pra quem quiser, me segue :D",21961
-1,"@anunesrocha As pessoas ainda est茫o decidindo se voc锚 茅 da ""imprensa paulista do mal"" ou ""flapress"" de carteirinha :P",21962
0,"@sou1papaia D谩-lhe um desconto, foi por boa causa :P",21963
1,Mas depois 茅 gay :)) https://t.co/w8GfXyXxEI,21964
0,"eu passava p ela e ela so me revirava os olhos, ate dava gosto de ver :)",21965
1,"@ezen_ P么, que merda cara. Mas quando voltar avisa a铆. :)",21966
-1,"Se voc锚 encontrasse um g锚nio da l芒mpada, quais seriam seus 3 desejos? 鈥?Mais desejos :) https://t.co/CUZSApBgAC",21967
2,Gostei de um v铆deo @YouTube https://t.co/eH4RbUnoOV(馃敶LIVE) FORTNITE DA NIGHT :D - LEOZERA - PC,21968
2,:) cute! promote promote bago mag #ItsMAYWARDonShowtime @maymayentrata07 @Barber_Edward_ https://t.co/JxZg1JlmQ0,21969
-1,ja pegou algu茅m do Roque? 鈥?to namorando bem feliz com uma de l谩 :) https://t.co/ATQKCp5QRT,21970
0,@kwanpoet manda sim :) estou no aguarde,21971
1,hj na aula de libras o professor me chamou de murrinha :)))))),21972
0,"Quem levar todos os funkos, ganha essas belezinhas! Qualquer coisa manda DM e combino a entrega :) https://t.co/JsXYo5dFSf",21973
1,muito bom voltar a desenhar :D,21974
-1,"@allysalut @milaworth desculpa, eu to irritada porque tem gente desmerecendo ele :p",21975
2,@Vana_Goncalvs se nao for mt incomodo traz um sushizin pra mim :),21976
2,@marionkaplan @Conddinho @p40l0_crf @b_delaurentis @Deco_SRN @celoflapoa @sardafla @WallimFla Sugira ao seu amigo que diga quem 茅 tamb茅m... seria uma conversa mais franca :),21977
-1,queria uma pamonha bem grande com queijo AAAA eu filho vai nascer com cara de pamonha igual a mae rs :),21978
0,@cissaaraujos Vou colocar o t铆tulo aqui porque n茫o consigo mandar o texto :) https://t.co/RUBWdlHgt8,21979
1,"Ainda bem que saiu de perto daquele falso, oportunista, vc merece mais :) 鈥?nao ousem falar mal dele https://t.co/cDg0Vs2pLg",21980
0,Alem de bonito 茅 vascaino :)) !,21981
1,茅 assim que come莽a ne :p,21982
-1,@RodrigoDraws nadaaaa :)),21983
2,"@addjsonforbes pois 茅, a amelia tb vai nessa minha lista :)",21984
2,Vc 茅 mt lindo mds 鈥?obrigadoo :)) https://t.co/bksjye1ihz,21985
-1,"Acabei de ganhar um Minecraft Original na LojaBolada, sim foi de gra莽a :) Entre aqui e saiba como ganhar tamb茅m: https://t.co/FX42cWpIuH #LojaBolada #MinecraftFree",21986
0,"Amanh茫 dia de acordar cedo, mas V么lei vale o sacrif铆cio, principalmente com o melhor narrador hehe Ficaaaaa no bloqueioooo @bsouzasportv #VoleiNoSporTV Manda um abra莽o pra mim Dilea Saldanha de Jaguaretama - Cear谩. Obrigada :)",21987
1,@ferrari955 Mas em minha defesa preciso dizer que fui adolescente nos anos 70. :-),21988
0,"@vausewomen @chloeswvigny a taylor nao se coloca r贸tulos, ela mesmo disse isso em entrevista :)",21989
1,"@littlegirlshw n茫o deu em nada, tanto que dias depois ela come莽ou a namorar e eu me fodi :)",21990
-1,"M茫e: Dani o que ouve? Dani: nada demais, s贸 stress no trabalho, nada que tr锚s tiro de groza n茫o resolva :)))",21991
2,quer um murro? :) https://t.co/sNyLftDcUI,21992
2,"@extiodasskins Rushdelta, se for rolar mais :)",21993
-1,"Profile Nome: Jungeun Idade: 20 anos Apelidos: Dongdong, Yallip, Queen Lip Charmes: Est谩 certo, 茅 exatamente o que voc锚 est谩 pensando :D Posi莽茫o no time: Ranzinza Especialidade: Imitar o jeito que a Heejin caminha. Hobby: Comprar roupas, jogar sudoku, limpar e organizar coisas. https://t.co/WxXFYWC8on",21994
0,@thinhango @bechellimf HsuahsuahzuaH vou enforcar voc锚 com o bra莽o da minha guitarra :),21995
1,"@WhyNati COMO ASSIM ""SE FOSSE GRAVAR""? Para mim j谩 茅 um fato :)",21996
0,Fui comemorar o a anivers谩rio da thais e bebi 谩lcool detalhe minha garganta est谩 inflamada. Agora n茫o possuo mais ela :),21997
1,@uttaebts Eu te obrigo a calar :D,21998
-1,"@ririchirakiin Acabou a luz aqui em casa, ent茫o no LoL s贸 vou conseguir adicionar amanh茫 (Me matando pra responder com 4G aqui) No discord acho que consigo aceitar pelo app :D",21999
2,@bellephn T么 aceitando :),22000
2,@crylarryx Segui tbm linda :),22001
-1,"mano melhor parte do meu dia foi um maluco me pedindo nudes no snap falando ingles ai eu recusei e pa tipo suavao ai o maluco solta ""mas se vc quiser eu quero rs"" so soltei ""MEEEEE 脡 BR KKKKKK"" ai ele insistiu mas no final maluco mo firmeza fiz um amigo :) #NudeTb脡Cultura",22002
0,"Eu entendo. Eu tamb茅m sou assim! Mas agora tas interessado em fazer novas amizades? 鈥?Sim, de vez em quando estou interessado, n茫o tem mal nenhum em conhecer pessoas novas :P https://t.co/1HknOXREVD",22003
1,@ParanaClube @SaoPauloFC Vou comprar o ingresso com a camisa do Paran谩 e no dia do jogo eu vou com a tricolor :),22004
0,@laahgabriella_ Tu perguntou e eu respondi :),22005
1,@comediian_ Chama a gente por DM que conseguimos te ajudar melhor com isso :),22006
-1,"Isto agora vai ser tudo muito rec铆proco, cagaste em mim? Caguei em ti :)",22007
2,"@berrrnarrrdo Muito obrigado, Bernardo! Vamo nessa :)",22008
2,"Se voc锚 encontrasse um g锚nio da l芒mpada, quais seriam seus 3 desejos? 鈥?comida, dinheiro e mais 3 desejos :) https://t.co/VcnXefzJk7",22009
-1,@diamoondsblack Oieee T.Y obrigada :D sdds T.T Estou indo pra SP m锚s que vem :D vamos tentar nos ver,22010
0,Quantos aninhos? 鈥?14 :)) https://t.co/r4mbArS2Jv,22011
1,"@doismarmotas Bua Noite Lu, dorme bem :D",22012
0,"gosto de dedo no cu de quem amo, lunai come莽a a soar frio e fica com tes茫o :))))",22013
1,@isabel_seaman Jk mandem foder todos :))),22014
-1,"Oie Eu sou a D茅bora, tatuadora, ilustradora e designer de Porto Alegre/RS :)) #VisibleWomen https://t.co/qEsVo826RY",22015
